"About the data: Exported on Sep 30, 2024. Criteria: '""Universidad del Norte"" OR ""universidad del norte"" OR ""University of the North"" OR ""university of the north"" OR ""Uninorte"" OR ""uninorte""' in full data; Publication Year is 2011; Publication Type is Chapter or Proceeding or Edited Book or Preprint or Monograph.  Note: For hyper-authorship publications with more than 100 authors the export does not include author names and affiliations. © 2024 Digital Science &amp; Research Solutions Inc. All rights reserved. Parts of this work may also be protected by copyright of content providers and other third parties, which together with all rights of Digital Science, user agrees not to violate. Redistribution / external use of this work (or parts thereof) is prohibited without prior written approval. Please contact info@dimensions.ai for further information.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rank,Publication ID,DOI,PMID,PMCID,Title,Abstract,Acknowledgements,Funding,Source title,Anthology title,Book editors,MeSH terms,Publication date,PubYear,Publication date (online),Publication date (print),Volume,Issue,Pagination,Open Access,Publication Type,Authors,Authors (Raw Affiliation),Corresponding Authors,Authors Affiliations,Times cited,Recent citations,RCR,FCR,Source Linkout,Dimensions URL,Fields of Research (ANZSRC 2020),Sustainable Development Goals
1362,pub.1024920677,10.1007/978-94-007-1914-9_20,,,Bioremediation Potential of Heavy Metal–Resistant Actinobacteria and Maize Plants in Polluted Soil,"The screening and characterization of metal resistant microorganisms and plants are important for developing novel bioremediation processes. Considering these, we assessed the potential of copper- and chromium-resistant actinomycetes for bioremediation activity in polluted soils. Also, we assessed the effects of copper concentrations on roots, shoots, and leaf growth of maize and the copper uptake and accumulation by the maize plants. Four chromium resistant Streptomyces strains reduced hexavalent chromium up to 85–95% after 21 days. The novel copper-resistant actinobacterium Amycolatopsis tucumanensis efficiently immobilized copper when inoculated into copper-polluted soil microcosms: bioavailable Cu was 31% lower in soil compared to non-bioaugmented soil. Maize plant was found interesting both as biomarker and bioremediation tool. The bioremediation activity of A. tucumanensis inoculated maize plants grown in polluted soil microcosms correlated well with the values obtained with chemical and physical methods: 20% and 17% lower tissue contents of copper were measured in roots and leaves, respectively. The roots, shoots, and leaves of maize plants also showed a great ability to accumulate copper, which however increased with metal concentration. The metal concentrations were 382 times more in roots, 157 in shoots, and only 16 in leaves, compared to the control (without CuSO4).",,,Environmental Pollution,Biomanagement of Metal-Contaminated Soils,"Mohammad Saghir Khan, Almas Zaidi, Reeta Goel, Javed Musarrat",,2011-08-09,2011,2011-08-09,2011,20,,459-477,Closed,Chapter,"Benimeli, Claudia S.; Polti, Marta A.; Albarracín, Virginia H.; Abate, Carlos M.; Amoroso, María J.","Benimeli, Claudia S. (Planta Piloto de Procesos Industriales y Microbiológicos (PROIMI-CONICET), Tucumán, Argentina; Universidad del Norte Santo Tomás de Aquino, Tucumán, Argentina); Polti, Marta A. (Planta Piloto de Procesos Industriales y Microbiológicos (PROIMI-CONICET), Tucumán, Argentina; Universidad Nacional de Tucumán, Avenida Belgrano y Pasaje Caseros, 4000, Tucumán, Argentina); Albarracín, Virginia H. (Planta Piloto de Procesos Industriales y Microbiológicos (PROIMI-CONICET), Tucumán, Argentina; Universidad Nacional de Tucumán, Avenida Belgrano y Pasaje Caseros, 4000, Tucumán, Argentina); Abate, Carlos M. (Planta Piloto de Procesos Industriales y Microbiológicos (PROIMI-CONICET), Tucumán, Argentina; Universidad Nacional de Tucumán, Avenida Belgrano y Pasaje Caseros, 4000, Tucumán, Argentina); Amoroso, María J. (Planta Piloto de Procesos Industriales y Microbiológicos (PROIMI-CONICET), Tucumán, Argentina; Universidad del Norte Santo Tomás de Aquino, Tucumán, Argentina; Universidad Nacional de Tucumán, Avenida Belgrano y Pasaje Caseros, 4000, Tucumán, Argentina)","Benimeli, Claudia S. (Planta Piloto de Procesos Industriales Microbiológicos; Saint Thomas Aquinas North University)","Benimeli, Claudia S. (Planta Piloto de Procesos Industriales Microbiológicos; Saint Thomas Aquinas North University); Polti, Marta A. (Planta Piloto de Procesos Industriales Microbiológicos; National University of Tucumán); Albarracín, Virginia H. (Planta Piloto de Procesos Industriales Microbiológicos; National University of Tucumán); Abate, Carlos M. (Planta Piloto de Procesos Industriales Microbiológicos; National University of Tucumán); Amoroso, María J. (Planta Piloto de Procesos Industriales Microbiológicos; Saint Thomas Aquinas North University; National University of Tucumán)",14,2,,1.64,,https://app.dimensions.ai/details/publication/pub.1024920677,"30 Agricultural, Veterinary and Food Sciences; 3004 Crop and Pasture Production; 41 Environmental Sciences; 4105 Pollution and Contamination",
1328,pub.1140062028,10.2507/22nd.daaam.proceedings.654,,,Design for Manufacturing and Assembly and CAE Tools. the Case of a Rice Husker,,,,DAAAM Proceedings,Proceedings of the 22nd International DAAAM Symposium 2011,Branko Katalinic,,2011-12-06,2011,2011-12-06,2011,1,,1339-1340,All OA; Bronze,Chapter,"Chica, Roger Jesus Pinzon; Lascano, Sheila Katherine; Ramirez, Heriberto Maury -","Chica, Roger Jesus Pinzon (); Lascano, Sheila Katherine (); Ramirez, Heriberto Maury - ()",,"Chica, Roger Jesus Pinzon (); Lascano, Sheila Katherine (); Ramirez, Heriberto Maury - ()",0,0,,,https://doi.org/10.2507/22nd.daaam.proceedings.654,https://app.dimensions.ai/details/publication/pub.1140062028,,
1303,pub.1095162830,10.1109/hpcsim.2011.5999792,,,HPCS 2011 advisory Committee,Provides a listing of current committee members.,,,,2011 International Conference on High Performance Computing & Simulation,,,2011-07,2011,,,,,1-11,Closed,Proceeding,,,,,0,0,,,,https://app.dimensions.ai/details/publication/pub.1095162830,,
1295,pub.1112052759,10.31819/9783954871629-033,,,Notas sobre los autores,,,,,Huellas del mito prehispánico en la literatura latinoamericana,"Magdalena Chocano, William Rowe y Helena Usandizaga",,2011-12-31,2011,2019-02-06,2011-12-31,,,429-440,Closed,Chapter,,,,,0,0,,,,https://app.dimensions.ai/details/publication/pub.1112052759,,
1281,pub.1118394923,10.48550/arxiv.1104.0312,,,Non-integrability Criterium for Normal Variational Equations around an integrable Subsystem and an example: The Wilbeforce spring-pendulum,"In this paper we analyze the non-integrability of the Wilbeforce pendulum by
means of Morales-Ramis theory in where is enough to prove that the Galois group
of the variational equation is not virtually abelian. We obtain these
non-integrability results due to the algebrization of the variational equation
falls into a Heun differential equation with four singularities and then we
apply Kovacic's algorithm to determine its non-integrability.",,,arXiv,,,,2011-04-02,2011,,,,,,All OA; Green,Preprint,"Acosta-Humánez, Primitivo B.; Alvarez--Ramírez, Martha; Blázquez-Sanz, David; Delgado, Joaquín","Acosta-Humánez, Primitivo B. (); Alvarez--Ramírez, Martha (); Blázquez-Sanz, David (); Delgado, Joaquín ()",,"Acosta-Humánez, Primitivo B. (); Alvarez--Ramírez, Martha (); Blázquez-Sanz, David (); Delgado, Joaquín ()",0,0,,0.0,,https://app.dimensions.ai/details/publication/pub.1118394923,49 Mathematical Sciences; 4904 Pure Mathematics,
1271,pub.1093421019,10.1109/dcoss.2011.5982209,,,Study of the effects of pairwise key pre-distribution scheme on the performance of a Topology Control Protocol,"Collecting information from open and possibly hostile environments makes the wireless Sensor Network (WSN) vulnerable to different types of security threats [1]. To provide secure communications for the WSNs, all messages have to be encrypted with a secret key. Message encryption using the public key cryptosystems [2] in WSN is not applicable due to sensor's constrained resources. A random key predistribution scheme and its enhanced versions to deal with pairwise key establishment [3] are of popular approaches that have higher resilience for nodes compromising. On the other hand, the topology control protocols are special forms of WSNs that add some constraints for controlling the construction of wireless networks. This paper aims to identify whether it is applicable to apply a key pre-distribution technique on a topology control protocol and evaluates its performance.",,,,2011 International Conference on Distributed Computing in Sensor Systems and Workshops (DCOSS),,,2011-06,2011,,,,,1-5,Closed,Proceeding,"Fouad, Mohamed Mostafa M.; Dawood, Ahmed Reda; Mostafa, Mostafa-Sami M.","Fouad, Mohamed Mostafa M. (Arab Academy for Science, Technology, and Maritime Transport, Cairo, Egypt); Dawood, Ahmed Reda (Arab Academy for Science, Technology, and Maritime Transport, Cairo, Egypt); Mostafa, Mostafa-Sami M. (Faculty of Computers and Information, Helwan University, Cairo, Egypt)",,"Fouad, Mohamed Mostafa M. (Arab Academy for Science, Technology and Maritime Transport); Dawood, Ahmed Reda (Arab Academy for Science, Technology and Maritime Transport); Mostafa, Mostafa-Sami M. (Helwan University)",2,0,,0.51,,https://app.dimensions.ai/details/publication/pub.1093421019,46 Information and Computing Sciences; 4604 Cybersecurity and Privacy; 4605 Data Management and Data Science; 4606 Distributed Computing and Systems Software,
1227,pub.1118372524,10.48550/arxiv.1111.0120,,,Darboux Integrals for Schrödinger Planar Vector Fields via Darboux Transformations,"In this paper we study the Darboux transformations of planar vector fields of
Schrödinger type. Using the isogaloisian property of Darboux transformation
we prove the ""invariance"" of the objects of the ""Darboux theory of
integrability"". In particular, we also show how the shape invariance property
of the potential is important in order to preserve the structure of the
transformed vector field. Finally, as illustration of these results, some
examples of planar vector fields coming from supersymmetric quantum mechanics
are studied.",,,arXiv,,,,2011-11-01,2011,,,,,,All OA; Green,Preprint,"Acosta-Humánez, Primitivo B.; Pantazi, Chara","Acosta-Humánez, Primitivo B. (); Pantazi, Chara ()",,"Acosta-Humánez, Primitivo B. (); Pantazi, Chara ()",0,0,,0.0,,https://app.dimensions.ai/details/publication/pub.1118372524,49 Mathematical Sciences; 4902 Mathematical Physics; 51 Physical Sciences,
1226,pub.1105923088,10.2139/ssrn.3194320,,,El significado político del Foro de Cooperación Económica Asia-Pacífico APEC (The political meaning of Asia-Pacific Economic Cooperation APEC),"Spanish Abstract: La investigación del Foro de Cooperación Económica Asia-Pacífico – APEC se ha enfocado tradicionalmente desde el punto de vista económico, concretamente en aspectos como la liberalización comercial y de inversiones, la cooperación técnica, además del crecimiento sostenible. Sin embargo, se ha tenido poco en cuenta la dimensión política de este foro intergubernamental, el cual reúne a 19 Países, 1 Estado parcialmente reconocido y 1 Provincia Estatal de Asia Oriental, Oceanía y América Occidental, que inicialmente tienen en común su presencia en la Cuenca del Pacífico, pero que difieren en sus identidades nacionales y su posicionamiento en el sistema internacional. English Abstract: Research Asia-Pacific Economic Cooperation - APEC Forum has traditionally focused from the economic point of view, particularly in areas such as trade liberalization and investment, technical cooperation, as well as sustainable growth. However, it has paid scant attention to the political dimension of this intergovernmental forum, which brings together 19 countries, 1 partially recognized state and 1 State Province of East Asia, Oceania and Western America, which initially have in common their presence in the Pacific Basin, but differ in their national identities and their position in the international system.",,,SSRN Electronic Journal,,,,2011,2011,,,,,,All OA; Green,Preprint,"Cepeda-Ladino, Julio-César","Cepeda-Ladino, Julio-César (National Chengchi University (NCCU) - Institute of International Relations; Universidad Pedagógica y Tecnológica de Colombia)",,"Cepeda-Ladino, Julio-César (Pedagogical and Technological University of Colombia)",0,0,,0.0,,https://app.dimensions.ai/details/publication/pub.1105923088,44 Human Society; 4408 Political Science,
1220,pub.1093234217,10.1109/cicsyn.2011.48,,,A Pairwise Key Pre-distribution Scheme Based on Prior Deployment Knowledge,Still the security problems remain one of the major barriers somehow preventing the complete utilization of wireless sensor networks (WSN) technology. Securing the communication channel through encrypting messages sent between nodes grow to be a must. Message encryption using the public key cryptosystems [1] in WSN is infeasible due to its constrained resources. A random key pre-distribution scheme [2] is of popular approaches that perfectly securing a WSN and conserving its resources. The random key pre-distribution scheme or its enhanced editions is applied with assumptions of no prior deployment knowledge. The paper proposes a scheme that uses prior deployment knowledge in terms of the energy level carried by each node for modifying the polynomial pool based key pre-distribution scheme proposed in [3]. The paper shows that the node energy level observation can be used to control the creation and the selection of polynomial keys hold by this node. For the purpose of evaluating the proposed scheme it's applied on the A3 protocol as one of known topology control protocols [4]. The proposed scheme avoids the unnecessary key assignment and it reduces the number of active nodes per topology construction that positively reflects on the performance of the whole WSN.,,,,"2011 Third International Conference on Computational Intelligence, Communication Systems and Networks",,,2011-07,2011,,,1,,184-189,Closed,Proceeding,"Fouad, Mohamed Mostafa M.; Mostafa, Mostafa-Sami M.; Dawood, Ahmed Reda","Fouad, Mohamed Mostafa M. (Arab Academy for Science, Technology, and Maritime Transport, Cairo, Egypt); Mostafa, Mostafa-Sami M. (Faculty of Computers and Information, Helwan University, Cairo, Egypt); Dawood, Ahmed Reda (Arab Academy for Science, Technology, and Maritime Transport, Cairo, Egypt)",,"Fouad, Mohamed Mostafa M. (Arab Academy for Science, Technology and Maritime Transport); Mostafa, Mostafa-Sami M. (Helwan University); Dawood, Ahmed Reda (Arab Academy for Science, Technology and Maritime Transport)",3,0,,0.76,,https://app.dimensions.ai/details/publication/pub.1093234217,46 Information and Computing Sciences; 4604 Cybersecurity and Privacy; 4605 Data Management and Data Science; 4606 Distributed Computing and Systems Software,7 Affordable and Clean Energy
1178,pub.1047805353,10.1117/12.903317,,,Numerical reconstruction of spectral reflectance curves of oil painting on canvas,,,,Proceedings of SPIE--the International Society for Optical Engineering,22nd Congress of the International Commission for Optics: Light for the Development of the World,"Ramón Rodríguez-Vera, Rufino Díaz-Uribe",,2011-08-15,2011,2011-10-20,2011-08-15,8011,,80119p-80119p-7,Closed,Proceeding,"Valdivieso, L. G.; Osorio, C. A.; Guerrero, J. E.","Valdivieso, L. G. (Univ. Industrial de Santander (Colombia)); Osorio, C. A. (Univ. Industrial de Santander (Colombia)); Guerrero, J. E. (Univ. Industrial de Santander (Colombia))",,"Valdivieso, L. G. (Industrial University of Santander); Osorio, C. A. (Industrial University of Santander); Guerrero, J. E. (Industrial University of Santander)",1,1,,0.3,,https://app.dimensions.ai/details/publication/pub.1047805353,"40 Engineering; 4006 Communications Engineering; 4009 Electronics, Sensors and Digital Hardware; 51 Physical Sciences; 5102 Atomic, Molecular and Optical Physics",
1096,pub.1105923087,10.2139/ssrn.3194319,,,"Colombia en la Cuenca del Pacífico y APEC: Participación del gobierno nacional, la empresa privada y la academia (Colombia in the Pacific Basin and APEC: Participation of National Government, Private Enterprise and Academia)","Spanish Abstract: La Política Exterior Colombiana ha tenido como una de sus directrices la consolidación de las relaciones comerciales y diplomáticas con los países de la Cuenca del Pacífico, en donde el objetivo fundamental ha sido lograr el ingreso al Foro de Cooperación Económica Asia-Pacífico - APEC. En este sentido, la relación de Colombia con esta región del planeta puede ser abordada desde las interacciones generadas sobre cooperación política y económica entre el gobierno nacional, la empresa Privada y la academia (Universidades asociadas a la Red Colombiana de Relaciones Internacionales – REDINTERCOL). Para ello, el estudio es abordado desde el constructivismo y el liberalismo en Relaciones Internacionales y Economía Política Internacional, los cuales tengan en cuenta modelos teóricos de toma de decisiones en política exterior. English Abstract: Colombian foreign policy has had as one of its guidelines to consolidate trade and diplomatic relations with the countries of the Pacific Basin, where the main objective has been to gain entry to Asia-Pacific Economic Cooperation – APEC Forum. In this sense, the relationship between Colombia and this region of the planet can be approached from the interactions generated over political and economic cooperation among the national government, private enterprise and academia (universities associated with the Colombian Network of International Relations - REDINTERCOL). For this, the study is approached from constructivism and liberalism in International Relations and International Political Economy, which take account of theoretical models of decision making in foreign policy.",,,SSRN Electronic Journal,,,,2011,2011,,,,,,All OA; Green,Preprint,"Cepeda-Ladino, Julio-César","Cepeda-Ladino, Julio-César (National Chengchi University (NCCU) - Institute of International Relations; Universidad Pedagógica y Tecnológica de Colombia)",,"Cepeda-Ladino, Julio-César (Pedagogical and Technological University of Colombia)",0,0,,0.0,,https://app.dimensions.ai/details/publication/pub.1105923087,44 Human Society; 4408 Political Science,
1068,pub.1092787553,10.1115/es2011-54237,,,Multi-Objective Optimization of a Combined Power and Cooling Cycle for Low-Grade and Mid-Grade Heat Sources,"Optimization of thermodynamic cycles is important for the efficient utilization of energy sources; indeed it is more crucial for the cycles utilizing low grade heat sources where the cycle efficiencies are smaller compared to high temperature power cycles. This paper presents the optimization of a combined power/cooling cycle, also known as the Goswami Cycle, which combines the Rankine and absorption refrigeration cycles. The cycle uses a special binary fluid mixture as the working fluid and produces power and refrigeration. In this regard, multi-objective genetic algorithms (GA) are used for Pareto approach optimization of the thermodynamic cycle. The optimization study includes two cases. In the first case the performance of the cycle is evaluated as it is used as a bottoming cycle, and in the second case as it is used as a top cycle utilizing solar energy or geothermal sources. The important thermodynamic objectives that have been considered in this work are, namely, work output, cooling capacity, effective first law and exergy efficiencies. Optimization is carried out by varying the selected design variables; boiler temperature and pressure, rectifier temperature, and basic solution concentration. The boiler temperature is varied between 70–150 °C and 150–250 °C for the first and the second cases, respectively.Copyright © 2011 by ASME",,,,"ASME 2011 5th International Conference on Energy Sustainability, Parts A, B, and C",,,2011-01-01,2011,2012-03-13,2011-01-01,,,351-360,Closed,Proceeding,"Demirkaya, Gokmen; Besarati, Saeb M.; Padilla, Ricardo Vasquez; Archibold, Antonio Ramos; Rahman, Muhammad M.; Goswami, D. Yogi; Stefanakos, Elias L.","Demirkaya, Gokmen (University of South Florida, Tampa, FL); Besarati, Saeb M. (University of South Florida, Tampa, FL); Padilla, Ricardo Vasquez (University of South Florida, Tampa, FL; Universidad del Norte, Barranquilla, Colombia); Archibold, Antonio Ramos (University of South Florida, Tampa, FL; Universidad Autonoma del Caribe, Barranquilla, Colombia); Rahman, Muhammad M. (University of South Florida, Tampa, FL); Goswami, D. Yogi (University of South Florida, Tampa, FL); Stefanakos, Elias L. (University of South Florida, Tampa, FL)",,"Demirkaya, Gokmen (University of South Florida); Besarati, Saeb M. (University of South Florida); Padilla, Ricardo Vasquez (University of South Florida; Universidad del Norte); Archibold, Antonio Ramos (University of South Florida; Universidad Autónoma del Caribe); Rahman, Muhammad M. (University of South Florida); Goswami, D. Yogi (University of South Florida); Stefanakos, Elias L. (University of South Florida)",1,1,,0.24,,https://app.dimensions.ai/details/publication/pub.1092787553,40 Engineering; 51 Physical Sciences; 5103 Classical Physics,7 Affordable and Clean Energy
1060,pub.1105923086,10.2139/ssrn.3194318,,,Corea del Sur y Colombia en APEC y FOCALAE: Una visión comparada 2001 - 2010 (South Korea and Colombia in APEC and FEALAC: A Comparative View 2001 - 2010),"Spanish Abstract: Corea del Sur y Colombia como Estados presentes en la Cuenca del Pacífico, han participado de manera diferenciada en el Foro de Cooperación Asia-Pacífico – APEC y en el Foro de Cooperación América Latina – Asia del Este – FOCALAE. En este sentido, la investigación estará encaminada a mostrar las semejanzas y diferencias entre los dos países en materia de cooperación política y económica durante la primera década del siglo XXI. Para ello, se utilizará una metodología que permita comparar el desempeño que han tenido Corea del Sur y Colombia en ambos foros, a partir de los principios que fundamentan a APEC y FOCALAE. English Abstract: South Korea and Colombia as Pacific Basin States, has had a differential participation in Asia–Pacific Economic Cooperation - APEC and in Forum for East Asia – Latin America Cooperation – FEALAC. In this sense, the investigation will focus on the similarities and differences among the two countries respect to political and economic cooperation during the first decade of XXI century. For this purpose, a methodology will be used for comparing South Korea and Colombia’s performance in both forums, from the principles underlying APEC and FEALAC.",,,SSRN Electronic Journal,,,,2011,2011,,,,,,All OA; Green,Preprint,"Cepeda-Ladino, Julio-César","Cepeda-Ladino, Julio-César (National Chengchi University (NCCU) - Institute of International Relations; Universidad Pedagógica y Tecnológica de Colombia)",,"Cepeda-Ladino, Julio-César (Pedagogical and Technological University of Colombia)",0,0,,0.0,,https://app.dimensions.ai/details/publication/pub.1105923086,44 Human Society; 4408 Political Science,
994,pub.1112184007,10.31819/9783954871780-009,,,Bibliografía,,,,,Escritura y Derecho Canónico en la obra de fray Bartolomé de las Casas,,,2011-12-31,2011,2019-02-12,2011-12-31,,,395-418,Closed,Chapter,"Cárdenas Bunsen, José Alejandro","Cárdenas Bunsen, José Alejandro ()",,"Cárdenas Bunsen, José Alejandro ()",0,0,,,,https://app.dimensions.ai/details/publication/pub.1112184007,,
939,pub.1123138798,10.2139/ssrn.3482110,,,Informe-Estado del Arte de la Alfabetización Informacional en Colombia. (Information Literacy State-of-the Art Report – Colombia ),"Spanish Abstract: Este texto a partir de diferentes estrategias (métodos-técnicas / instrumentos investigativos) que implicaron: investigación documental, análisis de contenidos Web-Digitales, trabajo de campo cualitativo y encuestas virtuales, tanto en bibliotecas universitarias, redes de bibliotecas públicas y bibliotecas de Cajas de Compensación (mixtas), como en grupos de investigación del área de bibliotecología, educación y psicología en diferentes ciudades; presenta una aproximación al estado actual de la alfabetización informacional en Colombia desde la perspectiva de la aplicación en programas y proyectos formativos en distintos niveles educativos y tipologías de bibliotecas como a nivel de docencia e investigación.English Abstract: This report has been developed following a number of strategies (methods and technical/research instruments), namely documentary research, web content analysis, qualitative fieldwork and online surveys. This research was conducted in two contexts: in university libraries, public library networks and compensation funds libraries (mixed) and in research groups within the areas of information science, education and psychology in different cities. It focuses on the current state of information literacy in Colombia from the perspective of implementing educational programmes and projects at different types of libraries, educational levels as well as from the teaching and research perspectives.",,,SSRN Electronic Journal,,,,2011,2011,,,,,,All OA; Green,Preprint,"Uribe-Tirado, Alejandro; Penagos, Leonardo Machett’s","Uribe-Tirado, Alejandro (Universidad de Antioquia); Penagos, Leonardo Machett’s ()",,"Uribe-Tirado, Alejandro (University of Antioquia); Penagos, Leonardo Machett’s ()",3,0,,1.7,,https://app.dimensions.ai/details/publication/pub.1123138798,46 Information and Computing Sciences; 4610 Library and Information Studies,4 Quality Education
920,pub.1102303490,10.2139/ssrn.1781240,,,Innovation vs. Mission: Case Study About ‘Imprenta Patriótica’ (in Spanish),"This paper aims to make a contribution on the identification of clue factors that have helped “Imprenta Patrótica” to remain almost invariable since its foundation, in spite of constant implementation processes of technological innovations that have taken place on the local Graphic Industry. This work is based on the study and characterization of common practices in the production area of this company. This work makes a characterization of the sector that includes a brief history of the evolution of technology on the Graphic Industry. Afterward, an analysis of the specific case of “Imprenta Patrótica” is made. This paper concludes that old practices and technologies that have been discarded by the Graphic Industry are still effective for “Imprenta Patrótica” because they still help to the accomplishment of the company's mission, by responding to the requirements for divulgation of investigations from the “Instituto Caro y Cuervo”.",,,SSRN Electronic Journal,,,,2011,2011,,,,,,All OA; Green,Preprint,"Rodrígu, María Victoria Vásquez","Rodrígu, María Victoria Vásquez (National University of Colombia)",,"Rodrígu, María Victoria Vásquez (National University of Colombia)",0,0,,0.0,,https://app.dimensions.ai/details/publication/pub.1102303490,36 Creative Arts and Writing; 3605 Screen and Digital Media,"9 Industry, Innovation and Infrastructure"
892,pub.1022477301,10.1017/cbo9781139042819.010,,,"Representations, Process, and Development: A New Look at Friendship in Early Adolescence","For many early adolescents, friendship functions as a centerpiece of daily experience. Early adolescents spend time and interact with their friends in environments that are real, electronic, or virtual. Together they share a range of experiences including achievement-related and social events at school, the affective ups and downs associated with family life, and the multifaceted experiences associated with adjusting to new freedoms and new internal states and desires. The importance of friendship during this period has not been lost on writers and filmmakers. The best known works of fiction about early adolescents typically tell a story about how a person of this age makes his or her way through life in the company of his or her friends. The Harry Potter stories are the best examples of this genre of literature. Millions and millions of readers have been captivated by the stories of the experiences that Harry shares with his friends – Ron and Hermoine – at their school. These stories, and many others, are exemplary in their depictions of the challenges and opportunities associated with friendship for early adolescent boys and girls. The challenges and opportunities posed by friendship in early adolescence have been well recognized by developmental psychologists. Research on friendship has been a mainstay of research on social development for more than a century (Bukowski & Sippola, 2005). This research has been motivated by multiple interests. Three research goals have been especially prominent: (a) to identify what friendship consists of, (b) to assess how friendship affects development and well-being, and (c) to examine the intersection between friendship and risk status. Attention has been devoted to each of these goals. Insofar as one needs to know what one is studying before it can be measured in a way that would reveal its developmental significance, attempts to identify the features of friendship have typically preceded efforts to identify the effects of friendship and its association with risk. Accordingly these three research streams have not run completely in parallel. Instead, research on the features of friendship has preceded research on the general effects of friendship, which, in turn has informed research on friendship and risk.",,,,Adolescent Vulnerabilities and Opportunities,"Eric Amsel, Judith Smetana",,2011-09-19,2011,2011-10-07,2011-09-19,,,159-181,Closed,Chapter,"Bukowski, William M.; Simard, Melissa; Dubois, Marie Eve; Lopez, Luz Stella","Bukowski, William M. (); Simard, Melissa (); Dubois, Marie Eve (); Lopez, Luz Stella ()",,"Bukowski, William M. (); Simard, Melissa (); Dubois, Marie Eve (); Lopez, Luz Stella ()",15,2,,3.39,,https://app.dimensions.ai/details/publication/pub.1022477301,32 Biomedical and Clinical Sciences; 3213 Paediatrics; 44 Human Society,
886,pub.1038649200,10.1007/978-1-4419-8219-3_14,,,"The Use of the Space in the Pampean Atlantic Coast and the Adjacent Plains (Argentina, South America): A Comparative View","The archaeological record from different Atlantic littoral regions of Southern South America shows a clear intensive use of marine resources mainly since 6000 RCYBP, after the global Middle Holocene Marine Transgression. This evidence became observable in the shell mounds of Southern Brazil (Gaspar et al. 2008; Lima 1999–2000), Uruguay (Castiñeira et al. 2010; Inda et al. 2006), and Patagonia (Borella and Favier Dubois 2009; ómez Otero 2007; Moreno 2008; Sanguinetti de Bórmida 1999, among others). Moreover, in the island zone of Southern Patagonia, the Beagle Channel, and the Magallanian Strait were inhabited by coastal populations that also formed shell mounds. These societies were adapted to the exploitation of marine fauna with special technological equipment prepared for that purpose (i.e., harpoons and canoes) (Legoupil 2003; Orquera and Piana 1999; Vila et al. 1995; Zangrando 2009). Unlike the Atlantic sector, the Pacific coast of South America shows that maritime adaptations are very nearly as old as the presence of human groups in the continent (Sandweiss 2008:145). The coast of Peru and Northern Chile presents evidence of marine mollusks consumption dated to the Late Pleistocene and the Early Holocene (Jackson and Báez; Llagostera 1992; Sandweiss 2003).","This study was made possible by the financial support of three projects: PIP-CONICET: 1282 (Argentina), UNLP: N503 (Universidad Nacional de La Plata, Argentina), both directed by G. Politis, and CSIC-CONICET: 2005AR0090 (España-Argentina) directed by G. Politis and F. Criado Boado. I am grateful to María Gutiérrez for her great help with the English translation and to Irina Capdepont and Cristian Favier Dubois for the shell mound photographs of La Esmeralda and Faro San Matías. However, I am the only responsible person for the opinions expressed in this chapter.",,Interdisciplinary Contributions to Archaeology,Trekking the Shore,"Nuno F. Bicho, Jonathan A. Haws, Loren G. Davis",,2011-04-16,2011,2011-04-16,2011,,,333-353,Closed,Chapter,"Bonomo, Mariano","Bonomo, Mariano (Departamento Científico de Arqueología, Facultad de Ciencias Naturales y Museo (UNLP) Pase del bosque s/nº, CONICET, 1900, La Plata, Argentina)","Bonomo, Mariano (National Scientific and Technical Research Council)","Bonomo, Mariano (National Scientific and Technical Research Council)",8,1,,0.98,,https://app.dimensions.ai/details/publication/pub.1038649200,"31 Biological Sciences; 3103 Ecology; 37 Earth Sciences; 3705 Geology; 3709 Physical Geography and Environmental Geoscience; 43 History, Heritage and Archaeology; 4301 Archaeology",
876,pub.1047820924,10.1007/978-1-4419-5792-4_5,,,Tuberculosis and Rheumatoid Arthritis in the Elderly,"An infectious etiology for rheumatic diseases has been postulated for many decades. This chapter will review the link between tuberculosis and rheumatoid arthritis, and how the aging immune system contributes to the clinical response to mycobacterium tuberculosis infection. The relationship between anti-TNF therapies and tuberculosis will also be discussed.",,,,Geriatric Rheumatology,"Yuri Nakasato, Raymond L. Yung",,2011-05-01,2011,2011-05-01,2011,,,35-43,Closed,Chapter,"Acevedo-Vásquez, Eduardo M.; de León, Darío Ponce; Gamboa-Cárdenas, Rocío V.","Acevedo-Vásquez, Eduardo M. (School of Medicine, Universidad Nacional Mayor de San Marcos, Buen Retiro Street 111, Chacarilla del Estanque, San Borja, 41, Lima, Peru); de León, Darío Ponce (); Gamboa-Cárdenas, Rocío V. ()","Acevedo-Vásquez, Eduardo M. (National University of San Marcos)","Acevedo-Vásquez, Eduardo M. (National University of San Marcos); de León, Darío Ponce (); Gamboa-Cárdenas, Rocío V. ()",0,0,,0.0,,https://app.dimensions.ai/details/publication/pub.1047820924,32 Biomedical and Clinical Sciences; 3204 Immunology,3 Good Health and Well Being
