"About the data: Exported on Oct 01, 2024. Criteria: '""Universidad del Norte"" OR ""universidad del norte"" OR ""University of the North"" OR ""university of the north"" OR ""Uninorte"" OR ""uninorte""' in full data; Publication Year is 2013; Publication Type is Preprint or Edited Book or Monograph or Proceeding or Chapter; Open Access is All OA.  Note: For hyper-authorship publications with more than 100 authors the export does not include author names and affiliations. © 2024 Digital Science &amp; Research Solutions Inc. All rights reserved. Parts of this work may also be protected by copyright of content providers and other third parties, which together with all rights of Digital Science, user agrees not to violate. Redistribution / external use of this work (or parts thereof) is prohibited without prior written approval. Please contact info@dimensions.ai for further information.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rank,Publication ID,DOI,PMID,PMCID,Title,Abstract,Acknowledgements,Funding,Source title,Anthology title,Book editors,MeSH terms,Publication date,PubYear,Publication date (online),Publication date (print),Volume,Issue,Pagination,Open Access,Publication Type,Authors,Authors (Raw Affiliation),Corresponding Authors,Authors Affiliations,Times cited,Recent citations,RCR,FCR,Source Linkout,Dimensions URL,Fields of Research (ANZSRC 2020),Sustainable Development Goals
753,pub.1119558339,10.48550/arxiv.1307.1003,,,Segal's spectral sequence in twisted equivariant K-theory for proper and discrete actions,"We use a spectral sequence developed by Graeme Segal in order to understand
the twisted G-equivariant K-theory for proper and discrete actions. We show
that the second page of this spectral sequence is isomorphic to a version of
Bredon cohomology with local coefficients in twisted representations. We
furthermore explain some phenomena concerning the third differential of the
spectral sequence, and we recover known results when the twisting comes from
finite order elements in discrete torsion.",,,arXiv,,,,2013-07-03,2013,,,,,,All OA; Green,Preprint,"Barcenas, Noe; Espinoza, Jesus; Uribe, Bernardo; Velasquez, Mario","Barcenas, Noe (); Espinoza, Jesus (); Uribe, Bernardo (); Velasquez, Mario ()",,"Barcenas, Noe (); Espinoza, Jesus (); Uribe, Bernardo (); Velasquez, Mario ()",0,0,,0.0,,https://app.dimensions.ai/details/publication/pub.1119558339,49 Mathematical Sciences; 4902 Mathematical Physics; 4904 Pure Mathematics,
699,pub.1029674656,10.5772/54554,,,The Effectiveness of Progressive Load Training Associated to the Proprioceptive Training for Prevention of Falls in Women with Osteoporosis,"The Effectiveness of Progressive Load Training Associated to the Proprioceptive Training for Prevention of Falls in Women with Osteoporosis | InTechOpen, Published on: 2013-05-15. Authors: Lucas Teixeira, Stella Peccin, Kelson Silva, et",,,,Topics in Osteoporosis,Margarita Valds-Flores,,2013-05-15,2013,2013-05-15,,,,,All OA; Hybrid,Chapter,"Teixeira, Lucas; Peccin, Stella; Silva, Kelson; Teixeira, Tiago; Imoto, Aline Mizusaki; Magalhães, Joelma; Trevisani, Virgínia","Teixeira, Lucas (); Peccin, Stella (); Silva, Kelson (); Teixeira, Tiago (); Imoto, Aline Mizusaki (); Magalhães, Joelma (); Trevisani, Virgínia ()",,"Teixeira, Lucas (); Peccin, Stella (); Silva, Kelson (); Teixeira, Tiago (); Imoto, Aline Mizusaki (); Magalhães, Joelma (); Trevisani, Virgínia ()",0,0,,0.0,https://doi.org/10.5772/54554,https://app.dimensions.ai/details/publication/pub.1029674656,32 Biomedical and Clinical Sciences; 3215 Reproductive Medicine; 42 Health Sciences,
688,pub.1102395807,10.2139/ssrn.2369985,,,Hurdles and Hazards to a Thriving Interaction between Colombian Law and Economics,"This article discusses the main hurdles and hazards that the development of law and economics in Colombia faces. For the sake of an in-depth analysis in a not too long article, the discussion is restricted to commercial contract law. The main hurdles mentioned here are: (1) structural hurdles - institutions or procedures that may be a stumbling block to the development of law and economics; (2) cultural hurdles - a bias among scholars, practitioners, judges, arbitrators, and legislators against law and economics; and (3) academic hurdles - lack of legal theories adapted to the nature and particularities of Colombian both economic development and legal system. If these hurdles are not surpassed, at least three hazards may occur. First, the law, in both theory and practice, may end up completely isolated from any economic analysis. Second, economics may end up as a discipline at the exclusive service of theoretical legal analysis, without any impact on practitioners, judges, arbitrators, legislators, and other legal actors. Third, legal methodology may end up at the exclusive service of economics or, even worse, of econometrics, with philosophical, moral, and judicial analyses reduced to negligible levels. This article’s view, however, is not so pessimistic to believe that the hurdles and hazards indicated above are either insurmountable or inevitable. The hurdles may retard but not completely block the development of law and economics in Colombia. Thus, if some recommendations are adopted, a negative outlook will be less likely than a positive scenario where law and economics thrive not only for the sake of these sciences but also for the benefit of scholars, practitioners, judges, arbitrators, legislators, and other legal actors.",,,SSRN Electronic Journal,,,,2013,2013,,,,,,All OA; Green,Preprint,"Gaviria, Juan Antonio","Gaviria, Juan Antonio (Universidad Pontificia Bolivariana)",,"Gaviria, Juan Antonio (Pontifical Bolivarian University)",0,0,,0.0,,https://app.dimensions.ai/details/publication/pub.1102395807,48 Law and Legal Studies; 4807 Public Law,"16 Peace, Justice and Strong Institutions"
657,pub.1107170607,10.1787/9789264180697-en,,,Reviews of National Policies for Education: Tertiary Education in Colombia 2012,"In Colombia, the beginning of a new century has brought with it a palpable feeling of optimism. Colombians and visitors sense that the country’s considerable potential can be realised, and education is rightly seen as crucial to this process. As opportunities expand, Colombians will need new and better skills to respond to new challenges and prospects.The government is therefore determined to address key challenges confronting tertiary education in the country: expanding enrolment and improving equity, increasing quality and relevance, and making governance and finance more responsive. Colombia has more than a decade of progress under its belt, and the energy to reach ambitious policy goals. Getting there in practice will involve dialogue and consensus-seeking among all stakeholders, as well as new resources and new rules.",,,Reviews of National Policies for Education,,,,2013-01-24,2013,,2013-01-24,,,,All OA; Green,Monograph,"OECD; IBRD; Bank, The World","OECD (); IBRD (); Bank, The World ()",,"OECD (); IBRD (); Bank, The World ()",23,5,,7.15,https://www.oecd-ilibrary.org/reviews-of-national-policies-for-education-tertiary-education-in-colombia-2012_5k94cqvc71q2.pdf?itemId=%2Fcontent%2Fpublication%2F9789264180697-en&mimeType=pdf,https://app.dimensions.ai/details/publication/pub.1107170607,"39 Education; 3902 Education Policy, Sociology and Philosophy",4 Quality Education
593,pub.1107168605,10.1787/9789264180710-es,,,Evaluaciones de Políticas Nacionales de Educación: La Educación Superior en Colombia,"En Colombia, el inicio del nuevo siglo ha traído consigo un sentimiento palpable de optimismo. Colombianos y visitantes sienten que el importante potencial del país puede ser realizado y se considera, con razón, que la educación es crucial en este proceso. A medida que las oportunidades se expanden, los colombianos necesitarán de nuevas y mejores competencias para responder a los nuevos retos y perspectivas.El gobierno está por lo tanto decidido a tratar los principales retos de la educación superior en el país: ampliar la cobertura y mejorar la equidad, aumentar la calidad y la relevancia, y hacer que la gobernabilidad y las finanzas funcionen mejor. Colombia tiene más de una década de progreso y la energía para alcanzar sus ambiciosos objetivos. Cómo lograr esas metas en la práctica implica el diálogo y la búsqueda de consenso entre todos los participantes, así como nuevos recursos y nuevas reglas.",,,Revisión de Políticas Nacionales de Educación,,,,2013-01-24,2013,,2013-01-24,,,,All OA; Green,Monograph,"OECD; IBRD; Bank, The World","OECD (); IBRD (); Bank, The World ()",,"OECD (); IBRD (); Bank, The World ()",18,5,,,https://repository.unab.edu.co/bitstream/20.500.12749/2396/1/2015_Tesis_Gladys_Lorena_Lopez_Buenahora.pdf,https://app.dimensions.ai/details/publication/pub.1107168605,,
524,pub.1125118115,10.25100/peu.79,,,El presente de nuestra memoria,"El presente de nuestra memoria expresa a través del diálogo filosófico las diferentes maneras de hacer filosofía que han nutrido los 50 años del Departamento de Filosofía de la Universidad del Valle. El lector tendrá la posibilidad de examinar las vivencias personales, las creencias y el entendimiento de las diferentes posturas y se formará una idea de las diversas miradas y lecturas filosóficas que hicieron posible la existencia de un Departamento no anclado unívocamente en una u otra manera de hacer filosofía.",,,,,,,2013-12,2013,2013-12,2013-12,,,,All OA; Green,Edited Book,,,,,0,0,,,https://bibliotecadigital.univalle.edu.co/bitstreams/81b4e7aa-e2b2-4914-bc30-d300804fd4b2/download,https://app.dimensions.ai/details/publication/pub.1125118115,,
470,pub.1108670428,10.26640/9789585772342.2013,,,Estudio de la Amenaza por Tsunami y Gestión del Riesgo en el Litoral Pacíco Colombiano,,,,,,,,2013,2013,,2013,,,,All OA; Hybrid,Edited Book,,,,,0,0,,,https://doi.org/10.26640/9789585772342.2013,https://app.dimensions.ai/details/publication/pub.1108670428,,
458,pub.1107153917,10.1787/9789264190597-en,,,Reviews of National Policies for Education: Quality Assurance in Higher Education in Chile 2013,"Growth and diversity have characterised higher education in OECD countries for fifty years. Chile is no exception and has experienced dramatic increases in the number of students, the range of institutions and the programmes that they offer. But wider participation and diversification are only part of the story. Chilean society remains highly unequal in economic and social terms, and the quality of the academic, technical and professional programmes on offer is uneven. The establishment of a culture of quality in higher education which goes beyond accreditation, and the provision of accurate and reliable information, have become issues of concern not only to institutions, students and employers but to a wider public.This report analyses the performance of the relatively young higher education quality assurance system (SINAC-ES). It provides a set of key principles that the OECD review team believes both reflect international practice and are relevant for Chile. The report makes a set of recommendations about the place of the SINAC ES in Chilean higher education and society; the focus of its work; its structure and leadership; and the functions of licensing; accreditation and information that it carries out.",,,Reviews of National Policies for Education,,,,2013-01-18,2013,,2013-01-18,,,,All OA; Green,Monograph,OECD,OECD (),,OECD (),7,2,,2.09,https://www.oecd-ilibrary.org/reviews-of-national-policies-for-education-quality-assurance-in-higher-education-in-chile-2013_5k8x6kfq6833.pdf?itemId=%2Fcontent%2Fpublication%2F9789264190597-en&mimeType=pdf,https://app.dimensions.ai/details/publication/pub.1107153917,"39 Education; 3902 Education Policy, Sociology and Philosophy; 3903 Education Systems",4 Quality Education
458,pub.1119556718,10.48550/arxiv.1304.4862,,,Equivariant principal bundles and their classifying spaces,"We consider \Gamma-equivariant principal G-bundles over proper
\Gamma-CW-complexes with prescribed family of local representations. We
construct and analyze their classifying spaces for locally compact, second
countable topological groups with finite covering dimension \Gamma and G such
that G is almost connected.",,,arXiv,,,,2013-04-17,2013,,,,,,All OA; Green,Preprint,"Uribe, Bernardo; Lueck, Wolfgang","Uribe, Bernardo (); Lueck, Wolfgang ()",,"Uribe, Bernardo (); Lueck, Wolfgang ()",0,0,,0.0,,https://app.dimensions.ai/details/publication/pub.1119556718,49 Mathematical Sciences; 4902 Mathematical Physics; 4904 Pure Mathematics,
434,pub.1122995066,10.2139/ssrn.3478015,,,Lecciones aprendidas en programas de Alfabetización Informacional en universidades de Iberoamérica. Propuesta de buenas prácticas (Lessons Learned in Information Literacy Programs at Universities in Ibero-America),"Spanish Abstract: Este trabajo de investigación presenta en su parte inicial, un recorrido histórico e interpretativo de los aportes teórico-conceptuales y prácticos que desde la Alfabetización Informacional –ALFIN–, desde la formación en competencias informacionales –COMPINFO–, se han realizado los últimos treinta y cinco años desde el contexto internacional (IL-INFOLIT), y específicamente, desde el contexto iberoamericano, en relación con los desarrollos e implicaciones en la educación superior. Tras este recorrido, que permite ubicar en líneas de tiempo el desarrollo histórico de esta temática, y tener una mirada general del estado del arte y las posiciones teóricas-conceptuales que asume y propone este trabajo respecto a la ALFIN-COMPINFO, se pasa a definir y analizar las implicaciones e interrelaciones que conlleva el concepto-práctica de “Lecciones Aprendidas”. Realizada esa delimitación, se presenta el trabajo de análisis aplicado que esta investigación sigue, considerando el Modelo que propone, el cual incluye cuatro métodos e instrumentos seleccionados y elaborados para la captura de Lecciones Aprendidas en Programas de Alfabetización Informacional en universidades de Iberoamérica. Finalmente, tras contar con la participación de 289 casos, se sintetizan y describen como GUÍA las lecciones aprendidas más significativas de estos programas formativos (75 lecciones), para ser tenidas en cuenta como propuesta de buenas prácticas, para que instituciones ya en procesos de ALFIN-COMPINFO puedan generar mejoramientos continuos, y para las que inician o aún no han incorporado esta formación, puedan tener una orientación que les ahorre tiempo, recursos, esfuerzos y aprendizajes, y así, con las debidas adaptaciones contextuales, avancen más eficiente y eficazmente ante la urgencia de incorporar la alfabetización informacional, las competencias informacionales, en la formación universitaria del siglo XXI.English Abstract: This research presents initial part, a historical and interpretative narrative of the theoretical and practical contributions from information literacy or information competencies training, which have made the past thirty-five years since the international context (IL-INFOLIT), and specifically, from the Iberoamerican context (ALFIN-COMPINFO), in relation to the developments and implications for higher education. After this narrative, which allows timelines to locate in the historical development on this subject, and have an overview of the state of the art and theoretical-conceptual positions, which assumes and proposes this text regarding Information Literacy or Information Competencies, is passed to define and analyze the implications and interrelationships involving the concept and practice of ""Lessons Learned"". It realized that delimitation, presents the work of analysis applied that this research continues, considering the model proposed, which includes four methods and tools, selected and prepared, to capture Lessons Learned in Information Literacy Programs at universities in Ibero-America. Finally, after having the participation of 289 cases, are synthesized and described as GUIDE, the most significant lessons learned from these training programs (75 lessons), to be considered as a proposal for good practice for institutions that currently develop information literacy processes can generate continuous improvements, and for the starting or have not yet incorporated this training may have an orientation that saves time, resources, effort and learning, and so, with the necessary context adaptations, move more efficiently and effectively, considering the urgency must exist to incorporate information literacy, information competencies, in university education in the XXI century.",,,SSRN Electronic Journal,,,,2013,2013,,,,,,All OA; Green,Preprint,"Uribe-Tirado, Alejandro","Uribe-Tirado, Alejandro (Universidad de Antioquia)",,"Uribe-Tirado, Alejandro (University of Antioquia)",6,0,,2.62,,https://app.dimensions.ai/details/publication/pub.1122995066,39 Education; 44 Human Society; 4404 Development Studies,4 Quality Education
409,pub.1107179254,10.1787/9789264191693-es,,,Revisión de Políticas Nacionales de Educación: El Aseguramiento de la Calidad en la Educación Superior en Chile 2013,"A lo largo de los últimos 50 años, la educación superior de los países de la OCDE se ha caracterizado por los fenómenos de expansión y diversificación. Chile no es una excepción a esta tendencia: se ha experimentado un aumento espectacular enel número de alumnos, así como de la oferta de nuevas instituciones y carreras. No obstante, el aumento de la participación y la diversificación del sistema sólo es una parte de la historia. La sociedad chilena sigue experimentando altas desigualdades a nivel económico y social. La calidad de la oferta de formación académica, profesional y técnica difiere entre programas e instituciones. El establecimiento de una cultura de calidad en la educación superior que vaya más allá de la acreditación, juntamente con el suministro de información fidedigna, son temas que preocupan no sólo a las instituciones, sino también a los estudiantes, los empresarios y a la sociedad chilena en general.Este informe analiza el funcionamiento del Sistema Nacional de Aseguramiento de la Calidad de la Educación Superior (SINAC-ES). El equipo de expertos de la OCDE proporciona una serie de principios básicos que cree que reflejan prácticas a nivel internacional que son de relevancia y utilidad para el caso de Chile. A lo largo del informe se encuentran una serie de recomendaciones de mejora en referencia a: el encaje del SINAC-ES en el sistema de educación superior y la sociedad chilena, el enfoque de su trabajo, su estructura y liderazgo, así como las funciones de licenciamiento, acreditación e información que desarrolla el sistema.",,,Revisión de Políticas Nacionales de Educación,,,,2013-01-18,2013,,2013-01-18,,,,All OA; Green,Monograph,OECD,OECD (),,OECD (),5,2,,,https://www.oecd-ilibrary.org/revision-de-politicas-nacionales-de-educacion-el-aseguramiento-de-la-calidad-en-la-educacion-superior-en-chile-2013_5k4dlwf73v6b.pdf?itemId=%2Fcontent%2Fpublication%2F9789264191693-es&mimeType=pdf,https://app.dimensions.ai/details/publication/pub.1107179254,,
383,pub.1111540532,10.7765/9781526137081.00005,,,Series editor’s foreword,"This book is based on a three-year international comparative study on poverty reduction and sustainability strategies . It provides evidence from twenty case studies around the world on the power and potential of community and higher education based scholars and activists working together in the co-creation of transformative knowledge. Opening with a theoretical overview of knowledge, democracy and action, the book is followed by analytical chapters providing lessons learned and capacity building, and on the theory and practice of community university research partnerships. It also includes lessons on models of evaluation, approaches to measuring the impact and an agenda for future research and policy recommendations. The book overviews the concept of engaged scholarship and then moves to focus on community-university research partnerships. It is based on a global empirical study of the role of community-university research partnerships within the context of poverty alleviation, the creation of sustainable societies and, broadly speaking, the Millennium Development Goals. The book frames the contribution of community-university research partnerships within a larger knowledge democracy framework, linking this practice to other spaces of knowledge democracy. These include the open access movement, new acceptance of the methods of community-based and participatory research and the call for cognitive justice or the need for epistemologies of the Global South. It takes a particular look at the variety of structures that have been created in the various universities and civil society research organizations to facilitate and enhance research partnerships.",,,,"Knowledge, democracy and action","Budd L. Hall, Edward T. Jackson, Rajesh Tandon, Jean-Marc Fontan, Nirmala Lall",,2013-12-31,2013,2023-08-24,2013-12-31,,,xv-xviii,All OA; Hybrid,Chapter,,,,,0,0,,0.0,https://www.manchesteropenhive.com/downloadpdf/9781526137081/9781526137081.00005.pdf,https://app.dimensions.ai/details/publication/pub.1111540532,"39 Education; 3902 Education Policy, Sociology and Philosophy; 3903 Education Systems",1 No Poverty; 17 Partnerships for the Goals
357,pub.1125108844,10.25100/peu.75,,,El Des-encuentro de dos Mundos,"""La autora coincide con la opinión del historiador Serge Gruzinsky, quien afirma que las contradicciones de la empresa colonial obstaculizaron los proyectos de implantación del modelo colonial, posibilitando a los indígenas una libertad de acción y reacción que, aunque restringida a la esfera privada y religiosa, consiguió imponerse como punto importante de resistencia."" Rachel Soihet",,,,,,,2013-12,2013,2013-12,2013-12,,,,All OA; Green,Edited Book,,,,,0,0,,,https://bibliotecadigital.univalle.edu.co/bitstreams/875899cc-8702-4b13-8915-e6997a24bb41/download,https://app.dimensions.ai/details/publication/pub.1125108844,,
327,pub.1171916411,10.32870/9786074507409,,,El concubinato en México. Un enfoque de su conformación y derechos,"Los jóvenes en la actualidad han variado la percepción que se tenía del matrimonio, por lo que cada vez más deciden vivir en uniones libres. Por tal motivo, es de interés mostrar el marco legal de esta figura en México, tema que se plantea en este libro.",,,,,,,2013,2013,2013,2013,,,,All OA; Hybrid,Edited Book,,,,,0,0,,,https://simehbucket.s3.amazonaws.com/miscfiles/concubinato-mexico-int-ibd-siglo_wa1pyga8.pdf,https://app.dimensions.ai/details/publication/pub.1171916411,,
322,pub.1118575385,10.48550/arxiv.1311.5041,,,Upgrading electron temperature and electron density diagnostic diagrams of forbidden line emission,"Diagnostic diagrams of forbidden lines have been a useful tool for observers
in astrophysics for many decades now. They are used to obtain information on
the basic physical properties of thin gaseous nebulae. Some diagnostic diagrams
are in wavelength domains which were difficult to take either due to missing
wavelength coverage or low resolution of older spectrographs. Furthermore, most
of the diagrams were calculated using just the species involved as a single
atom gas, although several are affected by well-known fluorescence mechanisms
as well. Additionally the atomic data have improved up to the present time. Aim
of this work was a recalculation of well-known, but also of sparsely used,
unnoted diagnostics diagrams. The new diagrams provide observers with modern,
easy-to-use recipes to determine electron temperature and densities. The new
diagnostic diagrams are calculated using large grids of parameter space in the
photoionization code CLOUDY. For a given basic parameter (e.g. electron density
or temperature) the solutions with cooling-heating-equilibrium are chosen to
derive the diagnostic diagrams. Empirical numerical functions are fitted to
provide formulas usable in e.g. data reduction pipelines. The resulting
diagrams differ significantly from those used up to now and will improve the
thermodynamic calculations. To our knowledge, for the first time detailed
directly applicable fit formulas are given, leading to electron temperature or
density from the line ratios.",,,arXiv,,,,2013-11-20,2013,,,,,,All OA; Green,Preprint,"Proxauf, Bastian; Oettl, Silvia; Kimeswenger, Stefan","Proxauf, Bastian (Astro- and Particle Physics University Innbruck / Austria); Oettl, Silvia (Astro- and Particle Physics University Innbruck / Austria); Kimeswenger, Stefan (Astronomia Universidad Catolica del Norte Antofagasta / Chile; Astro- and Particle Physics University Innbruck / Austria)",,"Proxauf, Bastian (Astro- and Particle Physics University Innbruck / Austria); Oettl, Silvia (Astro- and Particle Physics University Innbruck / Austria); Kimeswenger, Stefan (Catholic University of the North; Astro- and Particle Physics University Innbruck / Austria)",0,0,,0.0,,https://app.dimensions.ai/details/publication/pub.1118575385,"51 Physical Sciences; 5102 Atomic, Molecular and Optical Physics",
316,pub.1118500148,10.48550/arxiv.1306.4930,,,Unexpected radial trend of the iron abundance in a sample of monometallic Galactic globular clusters,"We study the relationship between the iron abundance (IA) in red giant branch
(RGB) stars and their radial distribution (RD) in Galactic globular clusters
(GCs). We relied on publicly available archival data on IA in red giants (RGs)
of GCs. We built a sample of ten target GCs in which the number of these RGs
exceeded one hundred stars. In each GC of the sample, we compared the RDs of
two sub-samples of stars, more iron-rich (IR) and more iron-poor (IP) than the
clusters' mean values of [Fe/H]. Their RDs turned out to be different at
statistically significant confidence levels in NGC 104 (47 Tuc), NGC 1851, NGC
3201, and NGC 6752 in the sense that the IP RGs were more centrally
concentrated than their IR counterparts. In 47 Tuc, the difference is
significant at a higher confidence level within the PRAD of R = 8.0', where the
IA increases by Delta[Fe/H] ~ 0.03 dex toward the cluster outskirts. In the
latter three GCs, Delta[Fe/H] ~ 0.05 dex. Interestingly, the V magnitude of the
RGB bump and the horizontal branch was recently shown to fade outward in 47 Tuc
and was suggested to originate from a He abundance trend. The fading caused by
the IA trend is similar to that observed for the RGB bump. Although the
difference between the RDs of IP and IR RGs is statistically insignificant in
other GCs, NGC 288 is the only GC of the sample, in which IR RGB stars are
formally more centrally concentrated. Interestingly, three of the four GCs are
highly concentrated. (Abridged)",,,arXiv,,,,2013-06-20,2013,,,,,,All OA; Green,Preprint,"Kravtsov, Valery V.","Kravtsov, Valery V. (Instituto de Astronomía, UCN, Antofagasta; Sternberg Astronomical Institute, MSU, Moscow)",,"Kravtsov, Valery V. (Catholic University of the North; Lomonosov Moscow State University)",0,0,,0.0,,https://app.dimensions.ai/details/publication/pub.1118500148,51 Physical Sciences; 5101 Astronomical Sciences,
282,pub.1107428917,10.25100/peu.62,,,SISTEMAS DE INFORMACIÓN PARA LA OPERACIÓN REMOTA DE PLANTAS DE GENERACIÓN DE ENERGÍA HIDROELÉCTRICA,"El enfoque del texto está orientado a describir la implementación de un sistema informático que facilita la experimentación aplicada y la investigación en un sistema prototipo de generación de energía hidroeléctrica (SGEH) a escala. El sistema de generación modular es automatizado en su totalidad para ser operado vía Internet. Una de las etapas descritas en el diseño es la implementación de la interfaz gráfica que permite visualizar e interactuar con el sistema de monitoreo y operación (variables eléctricas, mecánicas e hidráulicas involucradas en el proceso) y el comando del SGEH de forma local y remota. El sistema también posibilita la simulación de condiciones que no están presentes en la planta prototipo. El sistema informático sigue los estándares IEEE 1010 e IEEE 1020 que tienen que ver con la operación y control de pequeñas hidroeléctricas. Este texto recoge los resultados de investigación reportados en cinco disertaciones (de pregrado y posgrado) realizadas en la Escuela de Ingeniería Eléctrica y Electrónica de la Universidad del Valle, las cuales se desarrollaron en el marco del proyecto de investigación “Interfaz hardware/software para el monitoreo remoto de variables en sistemas de generación de energía hidroeléctrica”, financiado por la Vicerrectoría de Investigaciones.",,,,,,,2013-03-01,2013,2017-07-01,2013-03-01,,,,All OA; Green,Edited Book,,,,,0,0,,,https://bibliotecadigital.univalle.edu.co/bitstreams/4cca65e6-8014-4837-8d72-316765ac05af/download,https://app.dimensions.ai/details/publication/pub.1107428917,,
245,pub.1008783188,10.1007/978-0-8176-8400-6_11,,,The Law of Iterated Logarithm and Equilibrium Measures Versus Hausdorff Measures for Dynamically Semi-regular Meromorphic Functions,The Law of Iterated Logarithm for dynamically semi-regular meromorphic mappings and loosely tame observables is established. The equilibrium states of tame potentials are compared with an appropriate one-parameter family of generalized Hausdorff measures. The singularity/absolute continuity dichotomy is established. Both results utilize the concept of nice sets and the theory of infinite conformal iterated function systems.,The research of the Mariusz Urbański was supported in part by the NSF Grant DMS 0700831.,,Trends in Mathematics,Further Developments in Fractals and Related Fields,"Julien Barral, Stéphane Seuret",,2013-01-15,2013,2013-01-15,2013,,,213-234,All OA; Green,Chapter,"Skorulski, Bartłomiej; Urbański, Mariusz","Skorulski, Bartłomiej (Departamento de Matemáticas, Universidad Católica del Norte, Avenida Angamos 0610, Antofagasta, Chile); Urbański, Mariusz (Department of Mathemsatics, University of North Texas, 76203-1430, Denton, TX, USA)","Urbański, Mariusz (University of North Texas)","Skorulski, Bartłomiej (Catholic University of the North); Urbański, Mariusz (University of North Texas)",1,0,,0.33,http://www.math.unt.edu/~urbanski/papers/PUZ_DynREG20111003.pdf,https://app.dimensions.ai/details/publication/pub.1008783188,49 Mathematical Sciences; 4901 Applied Mathematics,
211,pub.1087056941,10.18820/9780992180690/08,,,"Large Classes, Participation and the Potential of Educational Blogging",,,,,Large-Class Pedagogy Interdisciplinary perspectives for quality higher education,"David J Hornsby, Ruksana Osman, Jacqueline De Matos-Ala",,2013-01-01,2013,2013-01-01,2013-08-01,,,113-134,All OA; Bronze,Chapter,"Willems, Wendy","Willems, Wendy ()",,"Willems, Wendy ()",0,0,,,https://doi.org/10.18820/9780992180690/08,https://app.dimensions.ai/details/publication/pub.1087056941,,
185,pub.1102399573,10.2139/ssrn.2389224,,,"State Liability, Statutory Timeframe and Service of Process: A Decade of Reform","Apart from consolidating in one piece all the regulations and the fragments of legislation on the institution of civil suits against the different departments and divisions of government bureaucracy, the Institution of Legal Proceedings against Certain Organs of State Act 40 of 2002, affirmed the Constitutional Court’s judgments upholding plaintiffs’ rights of access to the courts to ventilate their constitutional rights. In the process, it sets out the rules which guide the courts in determining whether claims against the state should be entertained or rejected for procedural flaws such as failure to serve notice or lateness in bringing the action. This article evaluates the decade of jurisprudence generated from the interpretation and application of the provisions of the Act with particular reference to the conditions precedent upon which the courts could exercise their discretion to grant condonation in the event of a creditor’s delay in proceeding with a claim. It concludes that the courts have placed emphasis on the interests of justice as the determining factor in these matters.",,,SSRN Electronic Journal,,,,2013,2013,,,,,,All OA; Green,Preprint,"Okpaluba, C.","Okpaluba, C. (University of the North)",,"Okpaluba, C. (University of the North)",0,0,,0.0,,https://app.dimensions.ai/details/publication/pub.1102399573,48 Law and Legal Studies; 4804 Law In Context; 4806 Private Law and Civil Obligations; 4807 Public Law,"16 Peace, Justice and Strong Institutions"
