238,pub.1039331669,10.1007/s13593-013-0195-0,,,Quinoa biodiversity and sustainability for food security under climate change. A review,"Climate change is rapidly degrading the conditions of crop production. For instance, increasing salinization and aridity is forecasted to increase in most parts of the world. As a consequence, new stress-tolerant species and genotypes must be identified and used for future agriculture. Stress-tolerant species exist but are actually underutilized and neglected. Many stress-tolerant species are indeed traditional crops that are only cultivated by farmers at a local scale. Those species have a high biodiversity value. Besides, the human population will probably reach nine billion within coming decades. To keep pace with population growth, food production must increase dramatically despite the limited availability of cultivable land and water. Here, we review the benefits of quinoa, Chenopodium quinoa Willd., a seed crop that has endured the harsh bioclimatic conditions of the Andes since ancient times. Although the crop is still mainly produced in Bolivia and Peru, agronomic trials and cultivation are spreading to many other countries. Quinoa maintains productivity on rather poor soils and under conditions of water shortage and high salinity. Moreover, quinoa seeds are an exceptionally nutritious food source, owing to their high protein content with all essential amino acids, lack of gluten, and high content of several minerals, e.g., Ca, Mg, Fe, and health-promoting compounds such as flavonoids. Quinoa has a vast genetic diversity resulting from its fragmented and localized production over the centuries in the Andean region, from Ecuador to southern Chile, and from sea level to the altiplano. Quinoa can be adapted to diverse agroecological conditions worldwide. Year 2013 has therefore been declared the International Year of Quinoa by the United Nations Food and Agriculture Organization. Here, we review the main characteristics of quinoa, its origin and genetic diversity, its exceptional tolerance to drought and salinity, its nutritional properties, the reasons why this crop can offer several ecosystem services, and the role of Andean farmers in preserving its agrobiodiversity. Finally, we propose a schematic model integrating the fundamental factors that should determine the future utilization of quinoa, in terms of food security, biodiversity conservation, and cultural identity.","The authors wish to thank the growers, communities, and stakeholders involved in quinoa cultivation. Stephen Wallenstein is gratefully acknowledged for critical reading of the manuscript and helpful inputs. This research contribution was supported by funds from Fondecyt (project no.3130624, 1100638). The EU IRSES program (PIRSES-GA-2008–230862) is gratefully acknowledged.",,Agronomy for Sustainable Development,,,,2013-11-15,2013,2013-11-15,2014-04,34,2,349-359,Closed,Article,"Ruiz, Karina B.; Biondi, Stefania; Oses, Rómulo; Acuña-Rodríguez, Ian S.; Antognoni, Fabiana; Martinez-Mosqueira, Enrique A.; Coulibaly, Amadou; Canahua-Murillo, Alipio; Pinto, Milton; Zurita-Silva, Andrés; Bazile, Didier; Jacobsen, Sven-Erik; Molina-Montenegro, Marco A.","Ruiz, Karina B. (Functional Genomics & Bioinformatics Laboratory, Facultad de Ciencias Agronómicas Universidad de Chile, Av. Santa Rosa 11315, La Pintana, Santiago de Chile, Chile); Biondi, Stefania (Dipartimento di Scienze Biologiche, Geologiche e Ambientali, Università di Bologna, via Irnerio 42, 40126, Bologna, Italy); Oses, Rómulo (Centro de Estudios Avanzados en Zonas Áridas (CEAZA), Colina El Pino s/n, La Serena, Chile); Acuña-Rodríguez, Ian S. (Centro de Estudios Avanzados en Zonas Áridas (CEAZA), Colina El Pino s/n, La Serena, Chile); Antognoni, Fabiana (Dipartimento di Scienze per la Qualità della Vita, Università di Bologna, Corso D’Augusto 237, 47921, Rimini, Italy); Martinez-Mosqueira, Enrique A. (Centro de Estudios Avanzados en Zonas Áridas (CEAZA), Colina El Pino s/n, La Serena, Chile; Facultad de Ciencias del Mar, Universidad Católica del Norte, Larrondo 1281, Coquimbo, Chile); Coulibaly, Amadou (IPR, IFRA, Université du Mali, Katibougou, Mali); Canahua-Murillo, Alipio (Food and Agriculture Organization (FAO)-Peru, Manuel Almenara 328, Urb La Aurora, Miraflores, Lima 18, Peru); Pinto, Milton (PROINPA Regional Altiplano, Oficina Regional F.Guachalla No. 820, La Paz, Bolivia); Zurita-Silva, Andrés (Centro de Investigación Intihuasi, Instituto de Investigaciones Agropecuarias INIA, Colina San Joaquin s/n, PO Box 36-B, La Serena, Chile); Bazile, Didier (UPR-GREEN, CIRAD-ES, TA C-47/F Campus International de Baillarguet, 34398, Montpellier Cedex 5, France); Jacobsen, Sven-Erik (Faculty of Science, University of Copenhagen, Højbakkegaard Allé 13, DK-2630, Taastrup, Denmark); Molina-Montenegro, Marco A. (Facultad de Ciencias del Mar, Universidad Católica del Norte, Larrondo 1281, Coquimbo, Chile)","Biondi, Stefania (University of Bologna)","Ruiz, Karina B. (University of Chile); Biondi, Stefania (University of Bologna); Oses, Rómulo (Centro de Estudios Avanzados en Zonas Áridas (CEAZA), Colina El Pino s/n, La Serena, Chile); Acuña-Rodríguez, Ian S. (Centro de Estudios Avanzados en Zonas Áridas (CEAZA), Colina El Pino s/n, La Serena, Chile); Antognoni, Fabiana (University of Bologna); Martinez-Mosqueira, Enrique A. (Centro de Estudios Avanzados en Zonas Áridas (CEAZA), Colina El Pino s/n, La Serena, Chile; Catholic University of the North); Coulibaly, Amadou (University of Bamako); Canahua-Murillo, Alipio (Food and Agriculture Organization (FAO)-Peru, Manuel Almenara 328, Urb La Aurora, Miraflores, Lima 18, Peru); Pinto, Milton (PROINPA Regional Altiplano, Oficina Regional F.Guachalla No. 820, La Paz, Bolivia); Zurita-Silva, Andrés (Instituto de Investigaciones Agropecuarias); Bazile, Didier (Centre de Coopération Internationale en Recherche Agronomique pour le Développement); Jacobsen, Sven-Erik (University of Copenhagen); Molina-Montenegro, Marco A. (Catholic University of the North)",269,67,,33.97,,https://app.dimensions.ai/details/publication/pub.1039331669,"30 Agricultural, Veterinary and Food Sciences; 3004 Crop and Pasture Production",2 Zero Hunger
237,pub.1039704308,10.1080/03057925.2013.797729,,,Informed consent in educational research in the South: tensions and accommodations,"This paper describes some tensions faced by researchers working in countries in the South in following the international principle of informed consent, mainly developed by professional bodies or local ethics committees of various universities in the North. We discuss the issues around gaining informed consent, particularly in research environments in the South, and highlight the need for accommodations. The aim is to advance a case for hybridity in educational research – that is, developing some general ethical principles that can serve as guidelines for researchers to develop contextually appropriate ethical practices that do not compromise either the research participants or the rigour of their research enterprise. Finally, some strategies are presented to address the issues raised in regard to informed consent in varied research settings. While we draw on examples from research conducted mainly in Pakistan, the issues raised, the scenarios discussed and the interpretations presented are relevant to similar contexts elsewhere.",,,Compare A Journal of Comparative and International Education,,,,2013-06-27,2013,,2013-06-27,43,4,464-482,Closed,Article,"Shamim, Fauzia; Qureshi, Rashida","Shamim, Fauzia (English Language Centre, Taibah University, Madinah, Saudi Arabia, .); Qureshi, Rashida (Social Sciences Program, Shaheed Zulfikar Ali Bhutto Institute of Science and Technology, Islamabad, Pakistan, .)","Shamim, Fauzia (Taibah University)","Shamim, Fauzia (Taibah University); Qureshi, Rashida (Shaheed Zulfiqar Ali Bhutto Institute of Science and Technology)",28,5,,7.04,,https://app.dimensions.ai/details/publication/pub.1039704308,"39 Education; 3902 Education Policy, Sociology and Philosophy; 3903 Education Systems; 3904 Specialist Studies In Education",
237,pub.1033385297,10.1080/08832323.2012.690353,,,"Propensity of University Students in the Region of Antofagasta, Chile to Create Enterprise","The authors aim to discuss the propensity or intention to create enterprise among university students in the region of Antofagasta, Chile, and to analyze the factors that influence the step from desire to intention. 681 students were surveyed. The data were analyzed by binary logistical regression. The results show that curriculum is among the variables that have a positive influence, while the desire for a high level of income and escaping unemployment has a negative influence on the intention. Also, being a woman has a negative influence on the intention to create enterprise. Some gender differences are discussed in this context.",The authors would like to thank the anonymous reviewers for their helpful comments and the Vicerrectoría de Investigación y Desarrollo Tecnológico VRIDT of the Universidad Católica del Norte for their support.,,Journal of Education for Business,,,,2013-01,2013,,2013-01,88,5,253-264,Closed,Article,"Romaní, Gianni; Didonet, Simone; Contuliano, Sue-Hellen; Portilla, Rodrigo","Romaní, Gianni (Universidad Católica del Norte, Antofagasta, Chile); Didonet, Simone (Universidade Federal do Paraná, Curitiba, Brazil); Contuliano, Sue-Hellen (Universidad Católica del Norte, Antofagasta, Chile); Portilla, Rodrigo (Universidad Católica del Norte, Antofagasta, Chile)","Didonet, Simone (Federal University of Paraná)","Romaní, Gianni (Catholic University of the North); Didonet, Simone (Federal University of Paraná); Contuliano, Sue-Hellen (Catholic University of the North); Portilla, Rodrigo (Catholic University of the North)",5,0,,1.42,,https://app.dimensions.ai/details/publication/pub.1033385297,"35 Commerce, Management, Tourism and Services; 3502 Banking, Finance and Investment; 3507 Strategy, Management and Organisational Behaviour",
237,pub.1024354666,10.1007/s00300-013-1359-8,,,Feeding habits and diet overlap of marine fish larvae from the peri-Antarctic Magellan region,"The Magellan region is a unique peri-Antarctic ecosystem due to its geographical position. However, the knowledge about the distribution and feeding ecology of fish larvae is scarce. Since this area is characterized by low phytoplankton biomass, we hypothesize that marine fish larvae display different foraging tactics in order to reduce diet overlap. During austral spring 2009–2010, two oceanographic cruises were carried out along southern Patagonia (50–56°S). Larval fish distribution and feeding of the two most widely distributed species were studied, the smelt Bathylagichthys parini (Bathylagidae) and black southern cod Patagonotothen tessellata (Nototheniidae). Larvae of B. parini showed a lower increase in the mouth gape at size, primarily feeding during daytime (higher feeding incidence during the day) mostly on nonmotile prey (invertebrate and copepod eggs, appendicularian fecal pellets, diatoms). They showed no increase in feeding success (number, total volume of prey per gut and prey width) with increasing larval size, and the niche breadth was independent of larval size. Larvae of P. tessellata showed a large mouth gape at size, which may partially explain the predation on motile prey like large calanoid copepods (C. simillimus) and copepodites. They are nocturnal feeders (higher feeding incidence during night) and are exclusively carnivorous, feeding on larger prey as the larvae grow. Nonetheless, niche breadth was independent of larval size. Diet overlap was important only in individuals with smaller mouth gape (<890 μm) and diminished as larvae (and correspondingly their jaw) grow. In conclusion, in the peri-Antarctic Magellan region, fish larvae of two species display different foraging tactics, reducing their trophic overlap throughout their development.","We thank the technical support in the field of María Inés Muñoz, Dr. Leonardo R. Castro (Universidad de Concepción) and all the crew of the AGOR Vidal Gormaz. Carolina Rojas M. helped in the analysis and separation of the plankton samples, and Nicolás Suárez-Donoso helped in the identification of some prey items. We appreciate the comments and suggestions made by two anonymous reviewers. This research was funded by Comité Oceanográfico Nacional de Chile (CONA) through projects CIMAR 15-F 09-03 and CIMAR 16-F 10-03 adjudicated to CAB, MFL and FB. During the writing of the manuscript, authors were partially funded by Fondecyt 11090020 (MFL), CONICYT Doctorate fellowship (CAB) and Universidad de Valparaíso scholarship (APV).",,Polar Biology,,,,2013-06-20,2013,2013-06-20,2013-10,36,10,1401-1414,Closed,Article,"Salas-Berrios, Franco; Valdés-Aguilera, Javiera; Landaeta, Mauricio F.; Bustos, Claudia A.; Pérez-Vargas, Alfredo; Balbontín, Fernando","Salas-Berrios, Franco (Laboratorio de Ictioplancton (LABITI), Facultad de Ciencias del Mar y de Recursos Naturales, Universidad de Valparaíso, Avenida Borgoña 16344, Reñaca, Viña del Mar, Chile); Valdés-Aguilera, Javiera (Laboratorio de Ictioplancton (LABITI), Facultad de Ciencias del Mar y de Recursos Naturales, Universidad de Valparaíso, Avenida Borgoña 16344, Reñaca, Viña del Mar, Chile); Landaeta, Mauricio F. (Laboratorio de Ictioplancton (LABITI), Facultad de Ciencias del Mar y de Recursos Naturales, Universidad de Valparaíso, Avenida Borgoña 16344, Reñaca, Viña del Mar, Chile); Bustos, Claudia A. (Laboratorio de Ictioplancton (LABITI), Facultad de Ciencias del Mar y de Recursos Naturales, Universidad de Valparaíso, Avenida Borgoña 16344, Reñaca, Viña del Mar, Chile; Programa Doctorado en Acuicultura, Universidad Católica del Norte, Campus Guayacán, Larrondo 1281, Coquimbo, Chile); Pérez-Vargas, Alfredo (Programa Doctorado en Ciencias mención Recursos Naturales Acuáticos, Universidad de Valparaíso, Avenida Borgoño 16344, Reñaca, Viña del Mar, Chile); Balbontín, Fernando (Laboratorio de Peces, Facultad de Ciencias del Mar y de Recursos Naturales, Universidad de Valparaíso, Avenida Borgoño 16344, Reñaca, Viña del Mar, Chile)","Landaeta, Mauricio F. (University of Valparaíso)","Salas-Berrios, Franco (University of Valparaíso); Valdés-Aguilera, Javiera (University of Valparaíso); Landaeta, Mauricio F. (University of Valparaíso); Bustos, Claudia A. (University of Valparaíso; Catholic University of the North); Pérez-Vargas, Alfredo (University of Valparaíso); Balbontín, Fernando (University of Valparaíso)",15,2,,1.52,,https://app.dimensions.ai/details/publication/pub.1024354666,31 Biological Sciences; 3103 Ecology,
237,pub.1017458689,10.1163/22134514-45060006,,,An African Doctrine of Equity in South African Public Law,"For the first time in the history of South African law, a typically African concept – Ubuntu – has been adopted into the common law of the land (which is a mixture of English and Roman-Dutch law). Ever since colonial conquest, the indigenous normative orders of Africa have been treated as inferior. While South Africa’s new constitutional dispensation had the effect of elevating customary law to the same status as that of the common law, the traffic of ideas between the two systems continued to favour the latter as the superior system. The reception of ubuntu into the common law reversed this process. This paper examines the function of ubuntu in its new environment. Most of the discussion about the concept has concentrated on its meaning, a question that has been concentrated on finding a suitable English translation. The most obvious have been the calques, ‘humanity’, ‘personhood’ or ‘humaneness’, but none have been especially helpful, for they cannot hope to convey the full range of functions now performed by ubuntu. It is argued in this paper that searches for a priori meanings are unhelpful: words are continually being exploited by users to serve their own particular ends. In this regard, it must be appreciated that ubuntu is a loanword, and thus especially susceptible to manipulation. The paper shows that the courts have used ubuntu to supply a peculiarly African form of equity that has been used to solve hard cases and conflicts between rules, notably in the area of public law.",,,European Journal of Comparative Law and Governance,,,,2013-01-01,2013,2013-01-01,,,,1-15,Closed,Article,"Bennett, Thomas W.","Bennett, Thomas W. (Department of Public Law, University of Cape Town, Thomas.bennett@uct.ac.za)",,"Bennett, Thomas W. (Department of Public Law, University of Cape Town, Thomas.bennett@uct.ac.za)",0,0,,0.0,,https://app.dimensions.ai/details/publication/pub.1017458689,"43 History, Heritage and Archaeology; 4303 Historical Studies; 48 Law and Legal Studies",
237,pub.1008674753,10.1163/9789004256507_013,,,The Study of Africa in a Multipolar World a Perspective from Within,,,,,African Dynamics in a Multipolar World,"Ulf Engel, Manuel João Ramos",,2013-01-01,2013,,,,,195-216,Closed,Chapter,"Sall, Ebrima","Sall, Ebrima ()",,"Sall, Ebrima ()",2,0,,,,https://app.dimensions.ai/details/publication/pub.1008674753,,
236,pub.1100689735,10.1080/02590123.2013.11964190,,,Managing the University College for Indians on Salisbury Island — 1960–1964,,,,Journal of Natal and Zulu History,,,,2013-01,2013,2018-01-29,2013-01,31,1,157-175,Closed,Article,"Wassermann, Johan","Wassermann, Johan (History Education Programme, University of KwaZulu-Natal, wassermannj@ukzn.ac.za)",,"Wassermann, Johan (University of KwaZulu-Natal)",1,0,,,,https://app.dimensions.ai/details/publication/pub.1100689735,,
236,pub.1049409050,10.4324/9781315038049,,,"Arab and Jewish Immigrants in Latin America, Images and Realities",This collection of essays addresses various aspects of Arab and Jewish immigration and acculturation in Latin America. The volume examines how the Latin American elites who were keen to change their countries' ethnic mix felt threatened by the arrival of Arabs and Jews.,,,,,"Ignacio Klich, Jeffrey Lesser",,2013-10-11,2013,2013-10-11,,,,,Closed,Monograph,,,,,6,1,,1.42,,https://app.dimensions.ai/details/publication/pub.1049409050,44 Human Society; 4403 Demography,
226,pub.1018276014,10.1007/s00227-013-2186-8,,,"Morphological, physiological and reproductive conditions of rafting bull kelp (Durvillaea antarctica) in northern-central Chile (30°S)","The bull kelp Durvillaea antarctica is a common floating alga in the southern hemisphere, but despite the ecological and biogeographic importance of kelp rafts, little is known about the responses of detached kelps to the conditions at the sea surface. The morphological, physiological and reproductive performances of D. antarctica rafts in the Coastal System of Coquimbo, Chile (CSC, ~30°S), were examined during winter and summer of two successive years (2010/11 and 2011/12). Epibionts (Lepas spp.) that only attach to floating objects were used as indicator for the floating time of kelp rafts. Photosynthetic efficiency and reproductive maturity of both benthic and floating algae varied seasonally, with a stronger decrease in summer than in winter. Blade size (measured as weight proportion of kelp individuals), phlorotannin concentrations and antioxidant activities were lower in floating than in benthic algae. Environmental conditions and floating time affected the blade tissues, with stronger negative effects during summer. These results confirm that floating persistence of D. antarctica in the CSC is suppressed during the summer months, which indicates that the dispersal potential of this (and other) floating algae varies seasonally.","We gratefully thank David Jofre, Lorena Jorquera, Leonardo Miranda, Jose Pantoja, German Penna, Miguel Penna, Jeanette Werner and the crew of RV Stella Maris for their invaluable help and assistance in the field and laboratory procedures. This research was supported by FONDECYT (Chile) grant 1100749.",,Marine Biology,,,,2013-02-06,2013,2013-02-06,2013-06,160,6,1339-1351,Closed,Article,"Tala, F.; Gómez, I.; Luna-Jorquera, G.; Thiel, M.","Tala, F. (Facultad de Ciencias del Mar, Universidad Católica del Norte, Larrondo 1281, Coquimbo, Chile; Centro de Investigación y Desarrollo Tecnológico en Algas (CIDTA), Coquimbo, Chile); Gómez, I. (Instituto de Ciencias Marinas y Limnológicas, Universidad Austral de Chile, Casilla 567, Valdivia, Chile); Luna-Jorquera, G. (Facultad de Ciencias del Mar, Universidad Católica del Norte, Larrondo 1281, Coquimbo, Chile; Centro de Estudios Avanzados en Zonas Áridas (CEAZA), Coquimbo, Chile); Thiel, M. (Facultad de Ciencias del Mar, Universidad Católica del Norte, Larrondo 1281, Coquimbo, Chile; Centro de Estudios Avanzados en Zonas Áridas (CEAZA), Coquimbo, Chile)","Thiel, M. (Catholic University of the North; Centro de Estudios Avanzados en Zonas Áridas (CEAZA), Coquimbo, Chile)","Tala, F. (Catholic University of the North; Centro de Investigación y Desarrollo Tecnológico en Algas (CIDTA), Coquimbo, Chile); Gómez, I. (Austral University of Chile); Luna-Jorquera, G. (Catholic University of the North; Centro de Estudios Avanzados en Zonas Áridas (CEAZA), Coquimbo, Chile); Thiel, M. (Catholic University of the North; Centro de Estudios Avanzados en Zonas Áridas (CEAZA), Coquimbo, Chile)",41,9,,3.99,,https://app.dimensions.ai/details/publication/pub.1018276014,31 Biological Sciences; 3103 Ecology; 3108 Plant Biology,
225,pub.1092875087,10.1080/09718923.2013.11893161,,,"A Critical Review of Pertinent Qualitative Research Processes, Approaches, and Tools in Social Sciences","This paper is a review of pertinent qualitative research processes, approaches, and tools in social sciences. The purpose is to attempt to lay the groundwork and provide insight to both the theoretical and practical considerations behind qualitative research, especially as it is conducted in South African universities. The review adopted a purposive non-probability sample from the population of participating universities, namely, the socalled previously advantaged White universities, and the previously disadvantaged Black universities, to critically look at research challenges that the latter universities face. This review established amongst other thing that the research output of the previously advantageous White universities far surpasses and outclasses that of the previously Black university… and this gap in research output levels between the two types of institutions was remarkably unacceptable. It was on the basis of this outcomes that the review suggests and recommends the thematic model of qualitative research discourse that includes the following processes, approaches and tools: (a) selection and choice of a research paradigm/approach; (b) qualitative research design; (c) introduction of and background to the study;(d) problem formulation and statement of the problem and sub-problems; (e) formulation of the research questions; (f) identification key research aim and objectives; (g) qualitative data collection and gathering; (h) qualitative data analysis and interpretation; (I) the significance of the study; (j) the scope and/or limitations of the study; (k) discussion of the findings ; (l) recommendations; and (m) summary and conclusion of the study. It is believed that if this model can be effectively implemented, could lead to the performance of qualitative research processes, approaches, and tools in social sciences research, and further lead to the improvement of research outputs in the previously disadvantaged Black universities in the country.",,,The Journal of Social Sciences,,,,2013-06,2013,2017-10-09,2013-06,35,3,217-229,Closed,Article,"Bogopane, L P.","Bogopane, L P. (North West University , Mafikeng Campus, North West Province, Republic of South Africa)",,"Bogopane, L P. (North-West University)",2,2,,,,https://app.dimensions.ai/details/publication/pub.1092875087,44 Human Society,
225,pub.1053346348,10.1080/02582473.2013.787642,,,"Bantustan Education History: The ‘Progressivism’ of Bophutatswana's Primary Education Upgrade Programme (PEUP), 1979–1988","The historiography of South Africa's apartheid-era Bantustans has commonly focused on their repressive role. New approaches to this history have suggested that some undertook educational initiatives that broke with the dominant apartheid model. Bophutatswana's Primary Education Upgrading Programme (PEUP) was such an initiative. This article focuses on the actors, origins, aims and practices of the programme and assessments by contemporaries and its strengths and weaknesses. Using documentary evidence on the project, interviews with its initiators and participants in the programme, as well as assessments by contemporaries at the time, it argues that the project involved a contradictory alliance of conservative Bantustan leaders and Christian liberals. The project drew on progressivist, child-centred ideas borrowed from Europe and the United Kingdom but these were encased within the broader ethnic apartheid project and served a legitimatory purpose. PEUP included both innovative aspects within the context of Bantu Education but also continuities with its broader ethnic purposes. Miserly budgets, Bantustan politics, and limitations specific to progressivism ultimately undermined the success of the PEUP. Nonetheless, the project survived in memories of teachers.",,,South African Historical Journal,,,,2013-09,2013,,2013-09,65,3,403-420,Closed,Article,"Chisholm, Linda","Chisholm, Linda (HSRC, Education, Science and Skills Development, South Africa; University of Johannesburg, Johannesburg, South Africa)","Chisholm, Linda (Human Sciences Research Council; University of Johannesburg)","Chisholm, Linda (Human Sciences Research Council; University of Johannesburg)",5,0,,6.35,,https://app.dimensions.ai/details/publication/pub.1053346348,"43 History, Heritage and Archaeology; 4303 Historical Studies",4 Quality Education
225,pub.1019956009,10.1016/j.mineng.2013.06.005,,,Exploiting the metallurgical throughput–recovery relationship to optimise resource value as part of the production scheduling process,A single process plant throughput rate to achieve a certain recovery at a certain cost is often assumed over the life of a resource project for strategic planning purposes. The process plant throughput–recovery relationship that exists for each ore type can and should be exploited for the purpose of creating additional economic value within the resource plan. This paper investigates the impact on Net Present Value (NPV) of strategic resource plans when allowing a fluctuating process plant throughput rate over the life of a base metals operation in comparison to only considering a single fixed throughput rate for a given plant size configuration. The metallurgical throughput–recovery relationship is confirmed as being an important factor in planning the extraction of the resource to feed a given process plant of fixed size since this impacts heavily upon the production schedule and therefore the NPV of the project. Mathematical programming to better aid the decision making process is investigated in comparison to traditional manual approaches to thus help determine the best throughput rate to use in each period. Results suggest that it would seem reasonable to expect an increase of around 4.0% in NPV when allowing a fluctuating process plant throughput rate over a single fixed throughput rate over the life of a midsize underground operation when using a mathematical programming approach.,,,Minerals Engineering,,,,2013-11,2013,,2013-11,53,,74-83,Closed,Article,"Yap, A.; Saconi, F.; Nehring, M.; Arteaga, F.; Pinto, P.; Asad, M.W.A.; Ozhigin, S.; Ozhigina, S.; Mozer, D.; Nagibin, A.; Pul, E.; Shvedov, D.; Ozhigin, D.; Gorokhov, D.; Karatayeva, V.","Yap, A. (School of Mechanical and Mining Engineering, The University of Queensland, St Lucia, QLD 4072, Australia); Saconi, F. (School of Mechanical and Mining Engineering, The University of Queensland, St Lucia, QLD 4072, Australia); Nehring, M. (School of Mechanical and Mining Engineering, The University of Queensland, St Lucia, QLD 4072, Australia); Arteaga, F. (School of Mechanical and Mining Engineering, The University of Queensland, St Lucia, QLD 4072, Australia); Pinto, P. (Business School, The University of Queensland, St Lucia, QLD 4072, Australia; Escuela de Ciencias Empresariales, Universidad Catolica del Norte, Coquimbo, Chile); Asad, M.W.A. (Western Australian School of Mines, Curtin University, Kalgoorlie, WA 6430, Australia); Ozhigin, S. (Mine Surveying and Geodesy Department, Karaganda State Technical University, Karaganda 100027, Kazakhstan); Ozhigina, S. (Mine Surveying and Geodesy Department, Karaganda State Technical University, Karaganda 100027, Kazakhstan); Mozer, D. (Mine Surveying and Geodesy Department, Karaganda State Technical University, Karaganda 100027, Kazakhstan); Nagibin, A. (Mine Surveying and Geodesy Department, Karaganda State Technical University, Karaganda 100027, Kazakhstan); Pul, E. (Mine Surveying and Geodesy Department, Karaganda State Technical University, Karaganda 100027, Kazakhstan); Shvedov, D. (Mine Surveying and Geodesy Department, Karaganda State Technical University, Karaganda 100027, Kazakhstan); Ozhigin, D. (Mine Surveying and Geodesy Department, Karaganda State Technical University, Karaganda 100027, Kazakhstan); Gorokhov, D. (Mine Surveying and Geodesy Department, Karaganda State Technical University, Karaganda 100027, Kazakhstan); Karatayeva, V. (Mine Surveying and Geodesy Department, Karaganda State Technical University, Karaganda 100027, Kazakhstan)","Nehring, M. (University of Queensland)","Yap, A. (University of Queensland); Saconi, F. (University of Queensland); Nehring, M. (University of Queensland); Arteaga, F. (University of Queensland); Pinto, P. (University of Queensland; Catholic University of the North); Asad, M.W.A. (Curtin University); Ozhigin, S. (Karaganda State Technical University); Ozhigina, S. (Karaganda State Technical University); Mozer, D. (Karaganda State Technical University); Nagibin, A. (Karaganda State Technical University); Pul, E. (Karaganda State Technical University); Shvedov, D. (Karaganda State Technical University); Ozhigin, D. (Karaganda State Technical University); Gorokhov, D. (Karaganda State Technical University); Karatayeva, V. (Karaganda State Technical University)",3,0,,0.79,,https://app.dimensions.ai/details/publication/pub.1019956009,40 Engineering; 4014 Manufacturing Engineering,
225,pub.1070957946,10.2989/16073614.2013.793952,,,The promotional discourse of liberation movements in Zimbabwe: A textual analysis of political jingles,Zimbabwe's ruling Zimbabwe African National Union (Patriotic Front) (ZANU-PF) has developed promotional discourse that is packaged in various forms and spread through such institutions as the media. This article is concerned with the discursive aspect of songs used as ZANU-PF promotional jingles on national radio and television to persuade the audience to buy into the party's thinking. Purposively sampled jingles are subjected to close textual examination from a perspective of folklorisation approached from within the framework of critical discourse analysis (CDA). The article argues that lyrics of jingles by the ZANU-PF group Mbare Chimurenga Choir (MCC) use folklorisation discourse strategies to appropriate the national heritage to ZANU-PF while alienating rival parties from that heritage. The strategies that the MCC uses to enhance folklorisation thus exploit a presumed desire to be associated with the national heritage along with the presumed fear of alienation and ridicule to establish ZANU-PF hegemony in Zimbabwe.,,,Southern African Linguistics and Applied Language Studies,,,,2013-03,2013,,2013-03,31,1,71-88,Closed,Article,"Manyawu, Andrew Tichaenzana","Manyawu, Andrew Tichaenzana (Midlands State University, Private Bag 9055, Gweru, Zimbabwe)","Manyawu, Andrew Tichaenzana (Midlands State University)","Manyawu, Andrew Tichaenzana (Midlands State University)",9,4,,3.13,,https://app.dimensions.ai/details/publication/pub.1070957946,"47 Language, Communication and Culture; 4701 Communication and Media Studies",
225,pub.1027915126,10.1007/978-3-642-39674-8_6,,,Concentration and Growth in Latin American Countries,"Despite urbanization and recent development, many Latin American countries, such as Chile, Peru, Uruguay and Argentina, still maintain very high levels of urban primacy (United Nations 2012). Most studies about the region have analyzed economic and social problems derived from the existence of urban giants but have not considered in which ways urban primacy is currently affecting national growth. In this respect, Brülhart and Sbergami (2009) show, using a sample of 105 countries and controlling for 18 variables used in various convergence studies worldwide, that when a country achieves a GDP per capita level of $10,000 an increase in the level of urban concentration, negatively affects the national growth rate. Consequently, it is plausible that in some Latin American countries spatial concentration not only has become an equity problem but also a constraint for national efficiency whose reduction should be taken into account in development strategies.",,,Advances in Spatial Science,Regional Problems and Policies in Latin America,"Juan R. Cuadrado-Roura, Patricio Aroca",,2013-10-04,2013,2013-10-04,2013,,,113-133,Closed,Chapter,"Atienza, Miguel; Aroca, Patricio","Atienza, Miguel (Universidad Católica del Norte, Antofagasta, Chile); Aroca, Patricio (University Adolfo Ibañez, Viña del Mar, Chile)","Atienza, Miguel (Catholic University of the North)","Atienza, Miguel (Catholic University of the North); Aroca, Patricio (University Adolfo Ibañez, Viña del Mar, Chile)",10,1,,4.37,,https://app.dimensions.ai/details/publication/pub.1027915126,44 Human Society; 4404 Development Studies,
