"About the data: Exported on Oct 01, 2024. Criteria: '""Universidad del Norte"" OR ""universidad del norte"" OR ""University of the North"" OR ""university of the north"" OR ""Uninorte"" OR ""uninorte""' in full data; Publication Year is 2018; Publication Type is Chapter or Edited Book or Proceeding or Monograph; Open Access is Closed.  Note: For hyper-authorship publications with more than 100 authors the export does not include author names and affiliations. © 2024 Digital Science &amp; Research Solutions Inc. All rights reserved. Parts of this work may also be protected by copyright of content providers and other third parties, which together with all rights of Digital Science, user agrees not to violate. Redistribution / external use of this work (or parts thereof) is prohibited without prior written approval. Please contact info@dimensions.ai for further information.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rank,Publication ID,DOI,PMID,PMCID,Title,Abstract,Acknowledgements,Funding,Source title,Anthology title,Book editors,MeSH terms,Publication date,PubYear,Publication date (online),Publication date (print),Volume,Issue,Pagination,Open Access,Publication Type,Authors,Authors (Raw Affiliation),Corresponding Authors,Authors Affiliations,Times cited,Recent citations,RCR,FCR,Source Linkout,Dimensions URL,Fields of Research (ANZSRC 2020),Sustainable Development Goals
310,pub.1107262092,10.1007/978-3-030-01171-0_12,,,A Systematic Literature Review on Word Embeddings,"This article presents a systematic literature review on word embeddings within the field of natural language processing and text processing. A search and classification of 140 articles on proposals of word embeddings or their application was carried out from three different sources. Word embeddings have been widely adopted with satisfactory results in natural language processing tasks in general and other domains with good results. In this paper, we report the hegemony of word embeddings based on neural models over those generated by matrix factorization (i.e., variants of word2vec). Finally, despite the good performance of word embeddings, some drawbacks and their respective solution proposals are identified, such as the lack of interpretability of the real values that make up the embedded vectors.",Research partially funded by the National Commission of Scientific and Technological Research (CONICYT) and the Ministry of Education of the Government of Chile. Project REDI170607: “Multidimensional Bayesian classifiers for the interpretation of text and video emotions”.,,Advances in Intelligent Systems and Computing,Trends and Applications in Software Engineering,"Jezreel Mejia, Mirna Muñoz, Álvaro Rocha, Adriana Peña, Marco Pérez-Cisneros",,2018-09-27,2018,2018-09-27,2019,865,,132-141,Closed,Chapter,"Gutiérrez, Luis; Keith, Brian","Gutiérrez, Luis (Department of Computing and Systems Engineering, Universidad Católica del Norte, Av. Angamos 0610, Antofagasta, Chile); Keith, Brian (Department of Computing and Systems Engineering, Universidad Católica del Norte, Av. Angamos 0610, Antofagasta, Chile)","Keith, Brian (Catholic University of the North)","Gutiérrez, Luis (Catholic University of the North); Keith, Brian (Catholic University of the North)",29,11,,23.28,,https://app.dimensions.ai/details/publication/pub.1107262092,"46 Information and Computing Sciences; 47 Language, Communication and Culture; 4704 Linguistics",
310,pub.1101747820,10.1007/978-3-319-77712-2_60,,,Extended Association Rules in Semantic Vector Spaces for Sentiment Classification,"Sentiment analysis is a field that has experienced considerable growth over the last decade. This area of research attempts to determine the opinions of people on something or someone. This article introduces a novel technique for association rule extraction in text called Extended Association Rules in Semantic Vector Spaces (AR-SVS). This new method is based on the construction of association rules, which are extended through a similarity criteria for terms represented in a semantic vector space. The method was evaluated on a sentiment analysis data set consisting of scientific paper reviews. A quantitative and qualitative analysis is done with respect to the classification performance and the generated rules. The results show that the method is competitive with respect to the baseline provided by NB and SVM.",,,Advances in Intelligent Systems and Computing,Trends and Advances in Information Systems and Technologies,"Álvaro Rocha, Hojjat Adeli, Luís Paulo Reis, Sandra Costanzo",,2018-05-17,2018,2018-05-17,2018,746,,649-658,Closed,Chapter,"Keith Norambuena, Brian; Meneses Villegas, Claudio","Keith Norambuena, Brian (Departamento de Ingeniería de Sistemas y Computación, Universidad Católica del Norte, Av. Angamos 0610, Antofagasta, Chile); Meneses Villegas, Claudio (Departamento de Ingeniería de Sistemas y Computación, Universidad Católica del Norte, Av. Angamos 0610, Antofagasta, Chile)","Keith Norambuena, Brian (Catholic University of the North)","Keith Norambuena, Brian (Catholic University of the North); Meneses Villegas, Claudio (Catholic University of the North)",2,0,,0.52,,https://app.dimensions.ai/details/publication/pub.1101747820,46 Information and Computing Sciences; 4602 Artificial Intelligence,
310,pub.1105218617,10.23919/cisti.2018.8399350,,,A framework for IS project success analysis: A proposal,"For many years, there has been a great concern among Information Systems (IS) academics and practitioners about the low success rate of projects in this area. Considering that project success is undoubtedly related to many factors, this paper focuses on one of them by discussing the ambiguity in its definition. To contribute to the solution of this problem, a framework called Project Success Analysis (PSA) is presented. This framework has been applied in 24 studies of the implementation of Enterprise Resource Planning (ERP) systems in Small and Medium-sized Enterprises (SMEs) to understand how authors are defining the term (project success) in that field of study.",,,,2018 13th Iberian Conference on Information Systems and Technologies (CISTI),,,2018-06-27,2018,2018-06-27,,,,1-5,Closed,Proceeding,"Quelopana, Aldo; Flores, Victor","Quelopana, Aldo (Department of Computing and Systems Engineering, Universidad Catolica del Norte, Antofagasta, Chile); Flores, Victor (Department of Computing and Systems Engineering, Universidad Catolica del Norte, Antofagasta, Chile)",,"Quelopana, Aldo (Catholic University of the North); Flores, Victor (Catholic University of the North)",0,0,,0.0,,https://app.dimensions.ai/details/publication/pub.1105218617,"35 Commerce, Management, Tourism and Services; 3503 Business Systems In Context; 46 Information and Computing Sciences; 4609 Information Systems",
309,pub.1129127143,10.19053/978-958-660-262-4,,,"Las inversiones estratégicas de los grupos empresariales Nutresa, Sura y Argos bajo Niff en Colombia","The investment decisions that affect the company's competitive strategy, that is, those that compromise its long-term positioning, are strategic decisions (Marín, Montiel & Ketelhón, 2014). The strategic investments, object of this study, are related to the set of resources arranged by an economic conglomerate in other companies over which a certain influence is exerted: significant influence, control, or joint control. Throughout history in Colombia, business groups have had great importance for the national economy. They have achieved important developments in various sectors of the economy that have led them to be protagonists of the history of the country (Bank of the Republic, 2015). Economic conglomerates, based on strategic investments, become support for business development, insofar as they ensure long-term resources for the entity, create internal synergies that allow them to remain in the market, mitigate derived risks of the requirement of high investment capital due to competition and technological renewal, and generate development and diversification of products (Ketelhöhn, Marín & Montiel, 2004). From the accounting point of view, the companies in which it invests exercising total or partial control, according to the International Financial Reporting Standards (IFRS), are classified as: associates or joint ventures (IAS 28), subsidiaries (IFRS 3, IFRS 10). ), joint agreements (IFRS 11). The International Financial Reporting Standards Board, known by its acronym in English as IASB, concluded that the preparers of the information should be able to apply professional judgment, by defining a capacity approach when evaluating the elements and defining which IFRS apply in each case.",,,,,,,2018-11-01,2018,2018-11-01,2018-11-01,,,,Closed,Monograph,"Ramirez, Marciela; Joya, Gloria Mercedes Manrique","Ramirez, Marciela (); Joya, Gloria Mercedes Manrique ()",,"Ramirez, Marciela (); Joya, Gloria Mercedes Manrique ()",0,0,,0.0,,https://app.dimensions.ai/details/publication/pub.1129127143,"35 Commerce, Management, Tourism and Services; 3501 Accounting, Auditing and Accountability; 3502 Banking, Finance and Investment",
304,pub.1131318159,10.21501/2463-0004.2018,,,"XXI Encuentro Nacional de Investigación, ""Ciencia, Sociedad e Innovación”",Fondo Editorial Universidad Católica Luis Amigó ISSN 2463-0004,,,Encuentro Nacional de Investigación,,Kellis Tatiana Quintero Acosta,,2018-09-04,2018,2018-09-04,,XXI,,,Closed,Monograph,,,,,0,0,,,,https://app.dimensions.ai/details/publication/pub.1131318159,,
300,pub.1104468653,10.1007/978-3-319-92639-1_9,,,Optimization of the University Transportation by Contraction Hierarchies Method and Clustering Algorithms,"Abstract
This research work focuses on the study of different models of solution reflected in the literature, which treat the optimization of the routing of vehicles by nodes and the optimal route for the university transport service. With the recent expansion of the facilities of a university institution, the allocation of the routes for the transport of its students, became more complex. As a result, geographic information systems (GIS) tools and operations research methodologies are applied, such as graph theory and vehicular routing problems, to facilitate mobilization and improve the students transport service, as well as optimizing the transfer time and utilization of the available transport units. An optimal route management procedure has been implemented to maximize the level of service of student transport using the K-means clustering algorithm and the method of node contraction hierarchies, with low cost due to the use of free software.",,,Lecture Notes in Computer Science,Hybrid Artificial Intelligent Systems,"Francisco Javier de Cos Juez, José Ramón Villar, Enrique A. de la Cal, Álvaro Herrero, Héctor Quintián, José António Sáez, Emilio Corchado",,2018-06-08,2018,2018-06-08,2018,10870,,95-107,Closed,Chapter,"Herrera-Granda, Israel D.; Lorente-Leyva, Leandro L.; Peluffo-Ordóñez, Diego H.; Valencia-Chapi, Robert M.; Montero-Santos, Yakcleem; Chicaiza-Vaca, Jorge L.; Castro-Ospina, Andrés E.","Herrera-Granda, Israel D. (Facultad de Ingeniería en Ciencias Aplicadas, Universidad Técnica del Norte, Av. 17 de Julio, 5-21, y Gral. José María Cordova, Ibarra, Ecuador); Lorente-Leyva, Leandro L. (Facultad de Ingeniería en Ciencias Aplicadas, Universidad Técnica del Norte, Av. 17 de Julio, 5-21, y Gral. José María Cordova, Ibarra, Ecuador); Peluffo-Ordóñez, Diego H. (Escuela de Ciencias Matemáticas y Tecnología Informática, Yachay Tech, Hacienda San José s/n, San Miguel de Urcuquí, Ecuador); Valencia-Chapi, Robert M. (Facultad de Ingeniería en Ciencias Aplicadas, Universidad Técnica del Norte, Av. 17 de Julio, 5-21, y Gral. José María Cordova, Ibarra, Ecuador); Montero-Santos, Yakcleem (Facultad de Ingeniería en Ciencias Aplicadas, Universidad Técnica del Norte, Av. 17 de Julio, 5-21, y Gral. José María Cordova, Ibarra, Ecuador); Chicaiza-Vaca, Jorge L. (Department of Production and Logistics, Technische Universität Dortmund, 44221, Dortmund, Germany); Castro-Ospina, Andrés E. (Instituto Tecnológico Metropolitano, Medellín, Colombia)","Lorente-Leyva, Leandro L. (Universidad Técnica del Norte)","Herrera-Granda, Israel D. (Universidad Técnica del Norte); Lorente-Leyva, Leandro L. (Universidad Técnica del Norte); Peluffo-Ordóñez, Diego H. (Escuela de Ciencias Matemáticas y Tecnología Informática, Yachay Tech, Hacienda San José s/n, San Miguel de Urcuquí, Ecuador); Valencia-Chapi, Robert M. (Universidad Técnica del Norte); Montero-Santos, Yakcleem (Universidad Técnica del Norte); Chicaiza-Vaca, Jorge L. (TU Dortmund University); Castro-Ospina, Andrés E. (Instituto Tecnológico Metropolitano)",5,1,,,,https://app.dimensions.ai/details/publication/pub.1104468653,46 Information and Computing Sciences,
299,pub.1145394353,10.1515/9781474425094-014,,,11 The Reception of Roman Law,,,,,Roman Law Essentials,,,2018-02-02,2018,2022-02-08,2018-02-02,,,111-122,Closed,Chapter,"Anderson, Craig","Anderson, Craig ()",,"Anderson, Craig ()",0,0,,,,https://app.dimensions.ai/details/publication/pub.1145394353,,
299,pub.1113939780,10.1109/sccc.2018.8705261,,,"Use of Educational Videos, Geogebra and QR Codes in the Learning of Differential Calculus in the Institution Universidad Católica Del Norte","In this article, we present the use of GeoGebra as a tool to help students in the learning process of Differential Calculus in the first semester in the courses of engineering at Universidad Católica del Norte in Chile. We present initial results of the design, experimentation and evaluation of the use of GeoGebra for the topics of limit and continuity as a prototype class. The students learn the topics through video explanations one week before they get in to the classroom. The classroom work is oriented as an active learning activity forming groups of three students in a process of problem solving as a workshop style. Each group has a tablet to use GeoGebra dynamic pages to solve problems in the classroom, which offers to the students an opportunity to learn the topics of limits and continuity as both an algebraic and geometric representation simultaneously. Students engage with the GeoGebra application and they find it intuitive and easy to use.",,,,2018 37th International Conference of the Chilean Computer Science Society (SCCC),,,2018-11-09,2018,,2018-11-09,00,,1-7,Closed,Proceeding,"Soto, Carlos Pon; Barraza, Adriana Tapia; Tapia, Elena Orellana; Briones, Carlos Huerta","Soto, Carlos Pon (Departamento de Ingeniería de Sistemas y Computación, Universidad Católica del Norte, Antofagasta, Chile); Barraza, Adriana Tapia (Departamento de Matemáticas, Universidad Católica del Norte, Antofagasta, Chile); Tapia, Elena Orellana (Departamento de Matemáticas, Universidad Católica del Norte, Antofagasta, Chile); Briones, Carlos Huerta (Departamento de Matemáticas, Universidad Católica del Norte, Antofagasta, Chile)","Soto, Carlos Pon (Catholic University of the North)","Soto, Carlos Pon (Catholic University of the North); Barraza, Adriana Tapia (Catholic University of the North); Tapia, Elena Orellana (Catholic University of the North); Briones, Carlos Huerta (Catholic University of the North)",0,0,,0.0,,https://app.dimensions.ai/details/publication/pub.1113939780,39 Education; 3901 Curriculum and Pedagogy; 3903 Education Systems,4 Quality Education
299,pub.1105216434,10.23919/cisti.2018.8399233,,,Gamification experience of an educational environment in software engineening: Gamifying a course of agility for software process improvement,"In the last decade gamification has become as a useful strategy for make work environments more dynamic, specifically because it supports initiatives associated with the increase of performance characteristics of work teams such as motivation and commitment. In addition, in work areas such as education, gamification has spread as a useful strategy for make the classroom more dynamic. On the other hand, in the area of software engineering, the performance and productivity of the work team have been identified as key success factors, with motivation being an essential factor in achieving this success. Therefore, there is an important growth of gamification strategies in the classroom as alternatives to increase the motivation and commitment of the work teams. However, the existing teaching strategies in software engineering omit certain details about how to structure a possible learning environment, such as the classroom. In this work a methodological structure is proposed to gamify an educational environment of software engineering. The objective of this proposal is to contribute to the decrease of causes of failure of software development projects within which is the lack of motivation and commitment as well as social and human factors that affect processes related to software engineering. An example of activities developed in a course of agility for software process improvement of the Universidad de Medellín is presented. The methodological structure proposed was designed using technological tools and web 2.0 tools that managed to accompany the teaching-learning process taking into account defined gamification principles.",,,,2018 13th Iberian Conference on Information Systems and Technologies (CISTI),,,2018-06-28,2018,2018-06-28,,,,1-6,Closed,Proceeding,"Gasca-Hurtado, Gloria Piedad; Gomez, Maria Clara; Zepeda, Vianca Vega","Gasca-Hurtado, Gloria Piedad (Facultad de Ingenier&#x00ED;as, Universidad de Medell&#x00ED;n, UDEM, Medell&#x00ED;n, Colombia); Gomez, Maria Clara (Facultad de Ingenier&#x00ED;as, Universidad de Medell&#x00ED;n, UDEM, Medell&#x00ED;n, Colombia); Zepeda, Vianca Vega (Departamento de Ingenier&#x00ED;a de Sistemas y Computaci&#x00F3;n, Universidad Cat&#x00F3;lica del Norte, UCN, Antofagasta, Chile)",,"Gasca-Hurtado, Gloria Piedad (Facultad de Ingenier&#x00ED;as, Universidad de Medell&#x00ED;n, UDEM, Medell&#x00ED;n, Colombia); Gomez, Maria Clara (Facultad de Ingenier&#x00ED;as, Universidad de Medell&#x00ED;n, UDEM, Medell&#x00ED;n, Colombia); Zepeda, Vianca Vega (Catholic University of the North)",7,1,,2.37,,https://app.dimensions.ai/details/publication/pub.1105216434,46 Information and Computing Sciences; 4612 Software Engineering,4 Quality Education
298,pub.1107262090,10.1007/978-3-030-01171-0_10,,,A Review on Bayesian Networks for Sentiment Analysis,"This article presents a review of the literature on the application of Bayesian networks in the field of sentiment analysis. This is done in the context of a research project on text representation and use of Bayesian networks for the determination of emotions in the text. We have analyzed relevant articles that correspond mainly to two types, some in which Bayesian networks are used directly as classification methods and others in which they are used as a support tool for classification, by extracting features and relationships between variables. Finally, this review presents the bases for later works that seek to develop techniques for representing texts that use Bayesian networks or that, through an assembly scheme, allow for superior classification performance.",Research partially funded by the National Commission of Scientific and Technological Research (CONICYT) and the Ministry of Education of the Government of Chile. Project REDI170607: “Multidimensional Bayesian classifiers for the interpretation of text and video emotions”.,,Advances in Intelligent Systems and Computing,Trends and Applications in Software Engineering,"Jezreel Mejia, Mirna Muñoz, Álvaro Rocha, Adriana Peña, Marco Pérez-Cisneros",,2018-09-27,2018,2018-09-27,2019,865,,111-120,Closed,Chapter,"Gutiérrez, Luis; Bekios-Calfa, Juan; Keith, Brian","Gutiérrez, Luis (Department of Computing and Systems Engineering, Universidad Católica del Norte, Av. Angamos 0610, Antofagasta, Chile); Bekios-Calfa, Juan (Department of Computing and Systems Engineering, Universidad Católica del Norte, Av. Angamos 0610, Antofagasta, Chile); Keith, Brian (Department of Computing and Systems Engineering, Universidad Católica del Norte, Av. Angamos 0610, Antofagasta, Chile)","Keith, Brian (Catholic University of the North)","Gutiérrez, Luis (Catholic University of the North); Bekios-Calfa, Juan (Catholic University of the North); Keith, Brian (Catholic University of the North)",13,4,,3.39,,https://app.dimensions.ai/details/publication/pub.1107262090,46 Information and Computing Sciences; 4608 Human-Centred Computing,
289,pub.1105107775,10.1057/978-1-349-95816-0_15,,,The Black Consciousness Psychology of Steve Biko,"Steve Biko’s Black Consciousness (BC) created the basis of psychological inoculation against the degradation of apartheid, influencing generations of youth from the late 1960s to steel themselves against unremitting brutality and repression and the insidious diminution of self and identity in South Africa (SA). The apartheid ideology and BC have left indelible imprints on the psyche and behaviour of SA. Contextualising the liberatory influence of BC on the anti-apartheid struggle and its relevance in a democratic era, the chapter traverses Biko’s life and times, connecting the latter to the current ferment in SA. Focusing on the advent of BC theory and praxis, it proffers a basis for the denouement of true humanism in our complex multicultural world where equality, equity and freedom continue to elude us.",,,,Global Psychologies,"Suman Fernando, Roy Moodley",,2018-06-26,2018,2018-06-26,2018,,,245-260,Closed,Chapter,"Cooper, Saths; Ratele, Kopano","Cooper, Saths (Pan-African Psychology Union, Johannesburg, South Africa); Ratele, Kopano (University of South Africa, Pretoria, South Africa)","Cooper, Saths (Pan-African Psychology Union, Johannesburg, South Africa)","Cooper, Saths (Pan-African Psychology Union, Johannesburg, South Africa); Ratele, Kopano (University of South Africa)",9,1,,23.77,,https://app.dimensions.ai/details/publication/pub.1105107775,"47 Language, Communication and Culture; 4705 Literary Studies",
288,pub.1106541710,10.1007/978-3-319-95022-8_22,,,Semi-discrete Dynamics and Simulation of Peirce-Smith Converting,"Peirce-Smith converting (PSC) is applied for roughly 50% of primary nickel and 70% of primary copper production. PSC cycles produce batches of iron-free sulfide matte (or blister copper, in the case of copper smelters), that are subject to further processing. However, the number of cycles that can be performed simultaneously is limited by the offgas handling system. Moreover, PSC suffers from variation in the yield and duration of the cycles. This variation is managed by conventional smelter designs, in which the upstream smelting capacity exceeds the nominal converting capacity; PSC is thus a major bottleneck in conventional nickel and copper smelters. Stabilization and standardization of PSC operations can therefore increase smelter throughput. The current paper presents a discrete event simulation (DES) framework to assist in smelter debottlenecking. It features random number generation to represent cycle variability, and time-adaptive finite differences to represent thermochemical complexity. Preliminary computations are presented.",,,"The Minerals, Metals & Materials Series",Extraction 2018,"Boyd R. Davis, Michael S. Moats, Shijie Wang, Dean Gregurek, Joël Kapusta, Thomas P. Battle, Mark E. Schlesinger, Gerardo Raul Alvear Flores, Evgueni Jak, Graeme Goodall, Michael L. Free, Edouard Asselin, Alexandre Chagnes, David Dreisinger, Matthew Jeffrey, Jaeheon Lee, Graeme Miller, Jochen Petersen, Virginia S. T. Ciminelli, Qian Xu, Ronald Molnar, Jeff Adams, Wenying Liu, Niels Verbaan, John Goode, Ian M. London, Gisele Azimi, Alex Forstner, Ronel Kappes, Tarun Bhambhani",,2018-08-19,2018,2018-08-19,2018,,,273-285,Closed,Chapter,"Navarra, A.; Lemoine, G.; Zaroubi, N.; Marin, T.","Navarra, A. (Universidad Católica del Norte, 0610 Angamos, Antofagasta, Chile); Lemoine, G. (McGill University, 3610 University Street, H3A 0C5, Montreal, QC, Canada); Zaroubi, N. (McGill University, 3610 University Street, H3A 0C5, Montreal, QC, Canada); Marin, T. (M4 Dynamics, 1 Younge Street, Suite 1801, M5E 1W7, Toronto, ON, Canada)","Navarra, A. (Catholic University of the North)","Navarra, A. (Catholic University of the North); Lemoine, G. (McGill University); Zaroubi, N. (McGill University); Marin, T. (M4 Dynamics, 1 Younge Street, Suite 1801, M5E 1W7, Toronto, ON, Canada)",4,1,,2.0,,https://app.dimensions.ai/details/publication/pub.1106541710,40 Engineering; 46 Information and Computing Sciences; 4601 Applied Computing,
285,pub.1113171833,10.17081/bonga.2649,,,"Universidad, organizaciones y competencias genéricas. Una alianza de éxito para el siglo XXI",,,,,,,,2018-08-30,2018,2018-08-30,,,,,Closed,Edited Book,,,,,0,0,,,,https://app.dimensions.ai/details/publication/pub.1113171833,,
278,pub.1107034755,10.1002/9781119063551.ch23,,,Apartheid Forgotten and Remembered,"Apartheid is both an Afrikaans word meaning apartness and the policy and practice of white supremacy through which the National Party ruled South Africa from 1948 to 1994. In this chapter, we examine how apartheid has been written about and remembered since that time. Although African writers and academics first wrote about the destructive impact of apartheid in the 1950s, their voices were quickly silenced by the government and replaced with the analyses and studies of primarily white academics. Unfortunately, since 1994 this imbalance continues, with the exception of a proliferation of autobiographies and life stories of the formerly disenfranchised. We examine in detail the writings of academics and authors who both remember, and forget, the history of apartheid.",,,,A Companion to African History,"William H. Worger, Charles Ambler, Nwando Achebe",,2018-08-31,2018,2018-09-14,2018-08-31,,,431-457,Closed,Chapter,"Clark, Nancy L.; Worger, William H.","Clark, Nancy L. (); Worger, William H. ()",,"Clark, Nancy L. (); Worger, William H. ()",0,0,,0.0,,https://app.dimensions.ai/details/publication/pub.1107034755,"47 Language, Communication and Culture; 4705 Literary Studies",
270,pub.1105400514,10.1117/12.2326368,,,Communication to remote observatories is a science enabler,"The environmental conditions that allow optimal astronomical observations are often coupled with sites that are far away from human settlements and of difficult access, implying limited infrastructure availability that translates in excessive costs and limited bandwidth. With the availability and more affordability of optical based technologies, the astronomical scientific community, alone or joining forces with other actors, has managed in the last decade to boost the communication capability available to several of the astronomical installations in the northern Chilean region, the Atacama Desert, and to successfully increase the efficiency and effectivity of the existing Observatories and setting the basis for the coming ones. The paper, after providing a short summary of the projects developed to enable better communications and the future initiatives currently foreseen, focuses on the following show‐cases, from users that differ in size and aims, in served communities and in geographical locations: a) the observation of the First Light from Gravitational Wave Source (ESO, ALMA, et Al.); b) the use of virtual presence to bring the observer where things happen (ESO/PARANAL); c) remote operations for robotic installation (OCA); d) Contributing to develop the local environment (REUNA); e) provide the “muscle” for the current and future data challenge (ALMA). These examples, by illustrating how communication transformed the way research and education are done, demonstrate that improved communication is paramount in achieving better and, in some case, new astonishing results, both in terms of science and as well as enriching the communities, both scientific and in general.",,,,Software and Cyberinfrastructure for Astronomy V,"Juan C. Guzman, Jorge Ibsen",,2018-07-06,2018,,,10707,,107073a,Closed,Proceeding,"Filippi, G.; Jaque, S.; Chini, R.; Mieske, S.; Hau, G.; Astudillo, A.; Zambrano, M.; Schemrl, A.; Parra, J.; Ibsen, J.","Filippi, G. (European Southern Observatory (Chile)); Jaque, S. (Corp. REUNA (Chile)); Chini, R. (Ruhr-Univ. Bochum (Germany)); Mieske, S. (European Southern Observatory (Chile)); Hau, G. (European Southern Observatory (Chile)); Astudillo, A. (Corp. REUNA (Chile)); Zambrano, M. (Joint ALMA Observatory (Chile)); Schemrl, A. (Joint ALMA Observatory (Chile)); Parra, J. (Joint ALMA Observatory (Chile)); Ibsen, J. (Joint ALMA Observatory (Chile))",,"Filippi, G. (European Southern Observatory); Jaque, S. (Corp. REUNA (Chile)); Chini, R. (Ruhr University Bochum); Mieske, S. (European Southern Observatory); Hau, G. (European Southern Observatory); Astudillo, A. (Corp. REUNA (Chile)); Zambrano, M. (Atacama Large Millimeter Submillimeter Array); Schemrl, A. (Atacama Large Millimeter Submillimeter Array); Parra, J. (Atacama Large Millimeter Submillimeter Array); Ibsen, J. (Atacama Large Millimeter Submillimeter Array)",0,0,,0.0,,https://app.dimensions.ai/details/publication/pub.1105400514,51 Physical Sciences; 5109 Space Sciences,
268,pub.1104356002,10.1007/978-3-319-92141-9_25,,,Sociability from the Perspective of Cultural Diversity in Virtual Communities of Practice,"Abstract
Virtual Communities of Practice (VCoPs) create spaces for collaboration that provide communication and interaction between individuals, so that knowledge and experiences are shared. Collaboration is a significant tool for building knowledge around a domain. In this sense, a significant effort has been expended to discover guidelines that it allows to facilitate the collaboration. A significant aspect of collaboration is the sociability, since it refers to how people interact in an environment. In VCoPs the aspects of sociability and interactivity are significant for achieving the objectives of the collaboration. However, we must consider that people have cultural differences, and it sometimes impose conditions that prevent the access and inclusion of some people in virtual environments of collaboration. Thus, in this work, is proposed a heuristic to evaluate how sociability is treated in VCops, with emphasis on cultural diversity aspects. The proposed heuristic was applied in the evaluation of some VCoPs. The results support the proposal of guidelines for the treatment of cultural diversity, seeking to assist specialists to plan and create environment interfaces that allow to promote sociability effectively and satisfactorily.",,,Lecture Notes in Computer Science,"Cross-Cultural Design. Methods, Tools, and Users",Pei-Luen Patrick Rau,,2018-06-02,2018,2018-06-02,2018,10911,,327-340,Closed,Chapter,"de Godoi, Tatiany Xavier; Zancan, Breno Guerra; Guilhermino, Daniela Freitas; Damasceno, Eduardo Filgueiras; Merlin, Jose Reinaldo; Coleti, Thiago Adriano; Menolli, André; Sgarbi, Ederson Marcos","de Godoi, Tatiany Xavier (Universidade Tecnológica Federal do Paraná, Cornélio Procópio, PR, Brazil); Zancan, Breno Guerra (Universidade Estadual do Norte de Paraná, Bandeirantes, PR, Brazil); Guilhermino, Daniela Freitas (Universidade Estadual do Norte de Paraná, Bandeirantes, PR, Brazil); Damasceno, Eduardo Filgueiras (Universidade Tecnológica Federal do Paraná, Cornélio Procópio, PR, Brazil); Merlin, Jose Reinaldo (Universidade Estadual do Norte de Paraná, Bandeirantes, PR, Brazil); Coleti, Thiago Adriano (Universidade Estadual do Norte de Paraná, Bandeirantes, PR, Brazil); Menolli, André (Universidade Estadual do Norte de Paraná, Bandeirantes, PR, Brazil); Sgarbi, Ederson Marcos (Universidade Estadual do Norte de Paraná, Bandeirantes, PR, Brazil)","de Godoi, Tatiany Xavier (Federal University of Technology – Paraná)","de Godoi, Tatiany Xavier (Federal University of Technology – Paraná); Zancan, Breno Guerra (Universidade Estadual do Norte do Paraná); Guilhermino, Daniela Freitas (Universidade Estadual do Norte do Paraná); Damasceno, Eduardo Filgueiras (Federal University of Technology – Paraná); Merlin, Jose Reinaldo (Universidade Estadual do Norte do Paraná); Coleti, Thiago Adriano (Universidade Estadual do Norte do Paraná); Menolli, André (Universidade Estadual do Norte do Paraná); Sgarbi, Ederson Marcos (Universidade Estadual do Norte do Paraná)",0,0,,0.0,,https://app.dimensions.ai/details/publication/pub.1104356002,46 Information and Computing Sciences; 4608 Human-Centred Computing,
267,pub.1104410619,10.1007/978-3-319-75364-5,,,North-South University Research Partnerships in Latin America and the Caribbean,"This volume examines research productivity within schools in Latin America and the Caribbean (LAC) and presents examples of various successful LAC North-South programs which have propelled university research in the region. Much of the scholarly work on North-South research to date has concentrated principally on joint publications and co-authorship bibliometrics. In this book, cases are explored within the context of study on international research collaborations to highlight the motivations, mechanics, limitations, and success factors involved in the North-South relationships and their resulting research output.",,,International and Development Education,,"Gustavo Gregorutti, Nanette Svenson",,2018,2018,,2018,,,,Closed,Edited Book,,,,,2,0,,1.47,,https://app.dimensions.ai/details/publication/pub.1104410619,46 Information and Computing Sciences; 4610 Library and Information Studies,17 Partnerships for the Goals
261,pub.1110833341,10.1002/9781119133759.ch21,,,Liberation Theology 2,"This chapter outlines the generational development of Gutiérrez's original theological challenge, the foundational discussion about two types of liberation theology systematized by Juan Luis Segundo, and some of the current development of liberation theology. The liberation theology as a diversified and varied part of political theology located itself as a contextual theology in the places where those searching for the values of the kingdom of God lived, mostly in the midst of the poor and the marginalized. The conclusion argues that liberation theology as a movement has made a significant contribution to political theology, and that the fact that there are fewer theological works now being written on the subject indicates not a crisis but the primacy of Gutiérrez's challenge: it is a theology that arises out of faith and Christian experience at the level of parishes and basic Christian communities.",,,,The Wiley Blackwell Companion to Political Theology,"William T. Cavanaugh, Peter Manley Scott",,2018-12-21,2018,2018-12-21,2019-01-25,,,293-305,Closed,Chapter,"Aguilar, Mario I.","Aguilar, Mario I. ()",,"Aguilar, Mario I. ()",0,0,,0.0,,https://app.dimensions.ai/details/publication/pub.1110833341,50 Philosophy and Religious Studies; 5005 Theology,
