"About the data: Exported on Oct 01, 2024. Criteria: '""Universidad del Norte"" OR ""universidad del norte"" OR ""University of the North"" OR ""university of the north"" OR ""Uninorte"" OR ""uninorte""' in full data; Publication Year is 2020; Publication Type is Chapter; Open Access is Closed.  Note: For hyper-authorship publications with more than 100 authors the export does not include author names and affiliations. © 2024 Digital Science &amp; Research Solutions Inc. All rights reserved. Parts of this work may also be protected by copyright of content providers and other third parties, which together with all rights of Digital Science, user agrees not to violate. Redistribution / external use of this work (or parts thereof) is prohibited without prior written approval. Please contact info@dimensions.ai for further information.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rank,Publication ID,DOI,PMID,PMCID,Title,Abstract,Acknowledgements,Funding,Source title,Anthology title,Book editors,MeSH terms,Publication date,PubYear,Publication date (online),Publication date (print),Volume,Issue,Pagination,Open Access,Publication Type,Authors,Authors (Raw Affiliation),Corresponding Authors,Authors Affiliations,Times cited,Recent citations,RCR,FCR,Source Linkout,Dimensions URL,Fields of Research (ANZSRC 2020),Sustainable Development Goals
1004,pub.1129886894,10.1201/9781003020134-10,,,Latin American Endemic (Wild) Medicinal Plants with High Value,"The high value of medicinal plants could be attributed not only to the medicinal uses they have, but some can be used with other purposes (e.g., spices/seasoning/in culinary), and for a specific population (indigenous/peasant/afro-descendant), they can provide it an economic means for survival. This chapter describes the plants selected by each country (region) in the text, together with exploitation/sustainability, and opportunity for drug development (patent analysis). The plants to be described below are native and very important in traditional medicine in at least one of the following countries: Bolivia, Brazil, Colombia/Venezuela, Mexico (or Central America), and Peru. The plant is distributed in rainy forests (at altitudes 0-1000 m) from Central America to Bolivia/Brazil, including Suriname. The extracts/fractions and isolated constituents from the endemic and wild medicinal plant S. aristolochiifolia root have evidenced particular bioactivities related to metabolic syndrome (e.g., antihyperlipidemy, antihypertensive, antidiabetes), anemia, antifungal, and cytotoxicity.","The authors thank the UMSA-SIDA strengthening program (75000553) through Biomolecules (Antiparasitic) and Tacana Bioprospection projects; Desparacitacion de niños en escuelas rurales I y II IDH 2010-2014 proyectos, and CIPTA, CIMTA.",,,Wild Plants,"Mahendra Rai, Shandesh Bhattarai, Chistiane M. Feitosa",,2020-11-25,2020,2020-11-25,,,,168-203,Closed,Chapter,"Muñoz-Acevedo, Amner; González, María C.; de Alburquerque, Ricardo D.D.G.; Flores, Ninoska; Giménez-Turba, Alberto; Ramón-Farias, Feliza; Cano-Asseleih, Leticia M.; Rengifo, Elsa","Muñoz-Acevedo, Amner (Departamento de Química y Biología, Universidad del Norte, Barranquilla, Colombia.; Corresponding author:, amnerm@uninorte.edu.co); González, María C. (Departamento de Química y Biología, Universidad del Norte, Barranquilla, Colombia.); de Alburquerque, Ricardo D.D.G. (Laboratório de Tecnologia em Productos Naturais, Universidade Federal Fluminense, Niterói, Brasil.); Flores, Ninoska (Instituto de Investigaciones Fármaco Bioquímicas, Universidad Mayor de San Andrés, La Paz, Bolivia.); Giménez-Turba, Alberto (Instituto de Investigaciones Fármaco Bioquímicas, Universidad Mayor de San Andrés, La Paz, Bolivia.); Ramón-Farias, Feliza (Instituto de Ecología, Xalapa, México.); Cano-Asseleih, Leticia M. (Centro de Investigaciones Tropicales, Universidad Veracruzana, Xalapa, México.); Rengifo, Elsa (Instituto de Investigaciones de la Amazonía Peruana, Iquitos, Perú.)",,"Muñoz-Acevedo, Amner (Universidad del Norte; Corresponding author:, amnerm@uninorte.edu.co); González, María C. (Universidad del Norte); de Alburquerque, Ricardo D.D.G. (Fluminense Federal University); Flores, Ninoska (Higher University of San Andrés); Giménez-Turba, Alberto (Higher University of San Andrés); Ramón-Farias, Feliza (Instituto de Ecología); Cano-Asseleih, Leticia M. (Universidad Veracruzana); Rengifo, Elsa (Instituto de Investigaciones de la Amazonía Peruana)",1,0,,0.6,,https://app.dimensions.ai/details/publication/pub.1129886894,"30 Agricultural, Veterinary and Food Sciences; 44 Human Society; 4404 Development Studies",
1132,pub.1132838435,10.1007/978-3-030-60467-7_37,,,Phase Change Materials. Material Selection Based on Better Thermal Properties: A Literature Review,"This study aims to make the optimal selection of Phase Change Materials (PCM) based on thermal properties and according to industrial application, in addition to publicize the most used methods to facilitate this selection. Although there are several types of PCM, depending on the composition and characteristics they can be used in different applications. The most used characterization methods, throughout their study, are the DSC and the T-history, but new methods that replicate or exceed the expected are still being studied, which contribute to make an adequate material selection and their components. The bibliography and study of these materials has aroused curiosity and over the years new materials and new ways of obtaining them are studied. Also, to improve the environment in which they work, wider applications and those currently used, it is possible to obtain greater energy efficiency. Abstract should summarize the contents of the paper in short terms, i.e. 150–250 words.",,,Advances in Intelligent Systems and Computing,Innovation and Research,"Miguel Botto-Tobar, Marcelo Zambrano Vizuete, Angela Díaz Cadena",,2020-11-22,2020,2020-11-22,2021,1277,,450-463,Closed,Chapter,"Reyes-Cueva, E.; Martínez-Gómez, Javier; Delgado Yánez, Mónica","Reyes-Cueva, E. (Universidad Internacional SEK Ecuador, Quito, Ecuador); Martínez-Gómez, Javier (Universidad Internacional SEK Ecuador, Quito, Ecuador; Instituto de Investigación Geológico y Energético (IIGE), Quito, Ecuador); Delgado Yánez, Mónica (Universidad Internacional SEK Ecuador, Quito, Ecuador)","Martínez-Gómez, Javier (Universidad Internacional SEK; Instituto de Investigación Geológico y Energético)","Reyes-Cueva, E. (Universidad Internacional SEK); Martínez-Gómez, Javier (Universidad Internacional SEK; Instituto de Investigación Geológico y Energético); Delgado Yánez, Mónica (Universidad Internacional SEK)",2,1,,0.28,,https://app.dimensions.ai/details/publication/pub.1132838435,33 Built Environment and Design; 34 Chemical Sciences; 3403 Macromolecular and Materials Chemistry,7 Affordable and Clean Energy
2566,pub.1132748198,10.1007/978-3-030-47483-6_4,33211307,,TEL Methods Used for the Learning of Clinical Neuroanatomy,"Ubiquity of information technology is undoubtedly the most substantial change to society in the twentieth and twenty-first centuries and has resulted in a paradigm shift in how business and social interactions are conducted universally. Information dissemination and acquisition is now effortless, and the way we visualise information is constantly evolving. The face of anatomy education has been altered by the advent of such innovation with Technology-Enhanced Learning (TEL) now commonplace in modern curricula.With the constant development of new computing systems, the temptation is to push the boundaries of what can be achieved rather than addressing what should be achieved. As with clinical practice, education in healthcare should be evidence driven. Learning theory has supplied educators with a wealth of information on how to design teaching tools, and this should form the bedrock of technology-enhanced educational platforms. When analysing resources and assessing if they are fit for purpose, the application of pedagogical theory should be explored and the degree to which it has been applied should be considered.",,,Advances in Experimental Medicine and Biology,Biomedical Visualisation,Paul M. Rea,Curriculum; Educational Measurement; Educational Technology; Humans; Learning; Neuroanatomy,2020-11-20,2020,2020-11-20,2020,1260,,43-73,Closed,Chapter,"Elmansouri, Ahmad; Murray, Olivia; Hall, Samuel; Border, Scott","Elmansouri, Ahmad (Centre for Learning Anatomical Sciences, University Hospital Southampton, Southampton, UK); Murray, Olivia (Edinburgh Medical School: Biomedical Sciences (Anatomy), University of Edinburgh, Edinburgh, UK); Hall, Samuel (Neurosciences Department, Wessex Neurological Centre, University Hospital Southampton, Southampton, UK); Border, Scott (Centre for Learning Anatomical Sciences, University Hospital Southampton, Southampton, UK)","Elmansouri, Ahmad (Southampton General Hospital)","Elmansouri, Ahmad (Southampton General Hospital); Murray, Olivia (University of Edinburgh); Hall, Samuel (Southampton General Hospital); Border, Scott (Southampton General Hospital)",7,2,1.09,,,https://app.dimensions.ai/details/publication/pub.1132748198,31 Biological Sciences; 32 Biomedical and Clinical Sciences,4 Quality Education
892,pub.1132971790,10.1515/9780822384335-014,,,Bibliography,,,,,Muddied Waters,"Walter D. Mignolo, Irene Silverblatt, Sonia Saldívar-Hull",,2020-11-20,2020,2020-11-20,2020-12-31,,,267-286,Closed,Chapter,"Appelbaum, Nancy P.","Appelbaum, Nancy P. ()",,"Appelbaum, Nancy P. ()",0,0,,,,https://app.dimensions.ai/details/publication/pub.1132971790,,
211,pub.1132953404,10.1515/9780822380634-005,,,Three. Against Normalization: Cultural Identity from Below,,,,,Against Normalization,"Stanley Fish, Fredric Jameson",,2020-11-20,2020,2020-11-20,2020-12-31,,,76-102,Closed,Chapter,"O'Brien, Anthony","O'Brien, Anthony ()",,"O'Brien, Anthony ()",0,0,,,,https://app.dimensions.ai/details/publication/pub.1132953404,,
170,pub.1132967967,10.1515/9780822380634-004,,,Two. Njabulo Ndebele and Radical-Democratic Culture,,,,,Against Normalization,"Stanley Fish, Fredric Jameson",,2020-11-20,2020,2020-11-20,2020-12-31,,,36-75,Closed,Chapter,"O'Brien, Anthony","O'Brien, Anthony ()",,"O'Brien, Anthony ()",0,0,,,,https://app.dimensions.ai/details/publication/pub.1132967967,,
1018,pub.1132784669,10.1515/9780822386612-018,,,Bibliography,,,,,"Political Cultures in the Andes, 1750-1950","Nils Jacobsen, Cristóbal Aljovín de Losada, Walter D. Mignolo, Irene Silverblatt, Sonia Saldívar-Hull",,2020-11-19,2020,2020-11-19,2020-12-31,,,337-372,Closed,Chapter,,,,,0,0,,,,https://app.dimensions.ai/details/publication/pub.1132784669,,
484,pub.1132972238,10.1515/9783110681437-015,,,M HISTORY OF MODERN AND CONTEMPORARY CULTURE,,,,,2016,Massimo Mastrogregori,,2020-11-19,2020,2020-11-19,2020-11-23,,,207-242,Closed,Chapter,,,,,0,0,,,,https://app.dimensions.ai/details/publication/pub.1132972238,,
427,pub.1132794872,10.1515/9780822386650-007,,,"The End of History, Again? Pursuing the Past in the Postcolony",,,,,Postcolonial Studies and Beyond,"Ania Loomba, Suvir Kaul, Matti Bunzl, Antoinette Burton, Jed Esty",,2020-11-19,2020,2020-11-19,2020-12-31,,,125-144,Closed,Chapter,"Comaroff, Jean","Comaroff, Jean ()",,"Comaroff, Jean ()",12,0,,,,https://app.dimensions.ai/details/publication/pub.1132794872,,
300,pub.1131081112,10.1201/9781351021821-5,,,Ocean Acidification Impacts on Zooplankton,"Rising atmospheric CO2 alters the ocean biochemistry in the process known as ocean acidification (OA). It influences biodiversity at different levels, including zooplankton, which is a key component of aquatic communities and plays a pivotal role in the structure and functioning of marine planktonic food webs as a major link between pelagic primary producers and planktivorous. The effect of OA on the fitness of individual zooplanktonic species has been reported by many studies mostly developed under laboratory conditions. In this context, this chapter reviews the OA effects on zooplankton and describes the potential of natural shallow-water CO2 vents as in situ laboratories. The impact on zooplankton assemblages is shown from a study in the North Atlantic (Azores islands) and the suitability of this area for future studies on marine organisms and ecosystems. Sites with naturally elevated CO2 conditions are described, including which variables and limitations must be considered. Results shown are highly relevant to improve our predictions of the responses of zooplankton to climate change stressors including OA. Future studies including long-term multigenerational exposure to multiple stressors (e.g. increased pCO2 and food shortage) are a priority to understand the adaptation capacity of common species and how the zooplankton communities will shift. Rising atmospheric CO2 alters the ocean biochemistry in the process known as ocean acidification (OA). It influences biodiversity at different levels, including zooplankton, which is a key component of aquatic communities and plays a pivotal role in the structure and functioning of marine planktonic food webs as a major link between pelagic primary producers and planktivorous. This chapter reviews the OA effects on zooplankton and describes the potential of natural shallow-water CO2 vents as in situ laboratories. Patterns of variation in zooplanktonic assemblage structure along the CO2 gradient in each island were analysed by multivariate statistical methods. Copepods were the most abundant component of zooplankton, the main species being calanoids as Paracalanus parvus or Centropages typicus.","This work was part of the project MOFETA (EXPL/MAR-EST/0604/2013), funded by the Portuguese Foundation for Science and Technology (FCT). This study received Portuguese national funds from FCT - Foundation for Science and Technology, through the projects EXPL/MAR-EST/0604/2013 and UIDB/04326/2020. Sampling was done under the permit CCPJ015/2014, issued by the Regional Government of the Azores. The authors acknowledge the contribution of the following team members (in alphabetical order): Catarina Silva, Francesca Gallo, Francisco Leitão, Gustavo Martins, Hugo Parra, Jason Hall-Spencer, João Monteiro, Lucia Rodriguez, Marina Carreiro e Silva, Marta Martins, Ruben Couto. We are also grateful to “Bombeiros Voluntários de Vila Franca do Campo” and the boat crews of “Toninha Pintada”, “Cachalote I”, “Pintado” and “Águas Vivas”.",,,Zooplankton Ecology,"M. Alexandra Teodósio, Ana B. Barbosa",,2020-11-19,2020,2020-11-19,,,,64-82,Closed,Chapter,"Campoy, Ana N.; Cruz, Joana; Ramos, Joana Barcelos E.; Viveiros, Fátima; Range, Pedro; Teodósio, M. Alexandra","Campoy, Ana N. (Department of Marine Biology, Catholic University of the North, Larrondo 1281, Coquimbo, Chile; Center for Advanced Study of Arid Zones (CEAZA), Av. Bernardo Ossandón 877, C.P. 1781681, Coquimbo, Chile); Cruz, Joana (Centre of Marine Science (CCMAR), Universidade do Algarve, FCT, Campus de Gambelas, 8005-139, Faro, Portugal); Ramos, Joana Barcelos E. (Institute for Agricultural and Environmental Research and Technology of the Azores, University of Azores, Angra do Heroísmo, Açores, Portugal.); Viveiros, Fátima (IVAR – Research Institute for Volcanology and Risks Assessment, University of the Azores, Ponta Delgada, Portugal); Range, Pedro (Environmental Science Center (ESC), Qatar University, P.O. Box 2713, Doha, Qatar); Teodósio, M. Alexandra (Centre of Marine Science (CCMAR), Universidade do Algarve, FCT, Campus de Gambelas, 8005-139, Faro, Portugal)",,"Campoy, Ana N. (Catholic University of the North; Center for Advanced Study of Arid Zones (CEAZA), Av. Bernardo Ossandón 877, C.P. 1781681, Coquimbo, Chile); Cruz, Joana (University of Algarve); Ramos, Joana Barcelos E. (University of the Azores); Viveiros, Fátima (University of the Azores); Range, Pedro (Qatar University); Teodósio, M. Alexandra (University of Algarve)",7,3,,1.23,,https://app.dimensions.ai/details/publication/pub.1131081112,31 Biological Sciences; 3103 Ecology; 37 Earth Sciences; 3708 Oceanography; 41 Environmental Sciences; 4101 Climate Change Impacts and Adaptation,13 Climate Action; 14 Life Below Water
169,pub.1132808362,10.1515/9780822389668-008,,,4 Song of the Tragic Pampa: Structuring the Remembering of the Escuela Santa María Massacre (1907),,,,,Salt in the Sand,"Julia Adams, George Steinmetz",,2020-11-17,2020,2020-11-17,2020-12-31,,,117-158,Closed,Chapter,"Frazier, Lessie Jo","Frazier, Lessie Jo ()",,"Frazier, Lessie Jo ()",0,0,,,,https://app.dimensions.ai/details/publication/pub.1132808362,,
1496,pub.1132432475,10.1007/978-3-030-47553-6_4,,,Growth and Convergence Among Argentine Provinces Since 1895,"The economic development of Argentina since the end of the nineteenth century is a story of growth, splendour and then stagnation and relative decline. In this chapter we present the first consistent formal quantitative analysis of the regional dimension of that story. By putting together estimations of the provincial Gross Domestic Products (GDPs) for ten benchmark years between 1895 and 2004, we confirm the paramount importance of the city of Buenos Aires and the province of Buenos Aires in the national economy since the end of the nineteenth century. We also add new insights about the evolution of regional disparities: first, there is a remarkable persistence in the relative positions of the provinces along the whole period under analysis; second, this persistence is mainly due to the fact that the high levels of income per capita in some provinces of Patagonia and in Capital Federal—relative to provinces in the North—is a feature that is defined since the nineteenth century. Third, the explanation of a large share of regional inequality is related to high productivity generated by abundance of natural resources in some areas of Pampa Húmeda and Patagonia and by increasing returns in manufacturing and services in Capital Federal.",,,Palgrave Studies in Economic History,Time and Space,"Daniel A. Tirado-Fabregat, Marc Badia-Miró, Henry Willebald",,2020-11-08,2020,2020-11-08,2020,,,65-95,Closed,Chapter,"Aráoz, María Florencia; Nicolini, Esteban A.; Talassino, Mauricio","Aráoz, María Florencia (CIEDH—Universidad del Norte Santo Tomás de Aquino, Tucumán, Argentina; Universitat de Barcelona, Barcelona, Spain); Nicolini, Esteban A. (CIEDH—Universidad del Norte Santo Tomás de Aquino, Tucumán, Argentina; INVECO—Universidad Nacional de Tucumán, Tucumán, Argentina); Talassino, Mauricio (CIEDH—Universidad del Norte Santo Tomás de Aquino, Tucumán, Argentina; CONICET, Buenos Aires, Argentina; Universidad de San Andrés, Buenos Aires, Argentina)","Aráoz, María Florencia (Saint Thomas Aquinas North University; University of Barcelona)","Aráoz, María Florencia (Saint Thomas Aquinas North University; University of Barcelona); Nicolini, Esteban A. (Saint Thomas Aquinas North University; National University of Tucumán); Talassino, Mauricio (Saint Thomas Aquinas North University; National Scientific and Technical Research Council; University of San Andrés)",9,4,,3.6,,https://app.dimensions.ai/details/publication/pub.1132432475,38 Economics; 3801 Applied Economics; 3802 Econometrics,10 Reduced Inequalities; 8 Decent Work and Economic Growth
1282,pub.1132434401,10.1007/978-3-030-47553-6_8,,,"Regional Economic Inequality in Colombia, 1926–2018","This chapter studies regional economic inequalities in Colombia between 1926 and 2018. We use regional economic data from several academic and official sources to study the patterns of economic growth through most of the century. We conclude that Colombian regions did not converge during this time. Although poorer regions grew at faster rates, the dispersion of regional per capita GDP did not decrease. We argue that geographic conditions led to an early development of isolated markets that concentrated in the central regions of the country, and their integration to regional markets through the construction of railroads and highways occurred late in comparison to other Latin American countries. However, this process reinforced the concentration of economic activity due to the reduction of transport costs and the presence of economies of scale. Moreover, the implementation of import substitution policies during the second half of the century benefited industrial economies located in the center of the country, increasing their advantage over peripheral areas. As a result, the economic development of both coastal regions, Pacific and the Caribbean, lagged behind those regions located in the center. We believe that this historical perspective contributes to a better understanding of current regional economic inequalities in Colombia and their persistence over time.",,,Palgrave Studies in Economic History,Time and Space,"Daniel A. Tirado-Fabregat, Marc Badia-Miró, Henry Willebald",,2020-11-08,2020,2020-11-08,2020,,,183-210,Closed,Chapter,"Meisel Roca, Adolfo; Hahn, Lucas","Meisel Roca, Adolfo (Universidad del Norte, Barranquilla, Colombia); Hahn, Lucas (Banco de la República, Cartagena, Colombia)","Meisel Roca, Adolfo (Universidad del Norte)","Meisel Roca, Adolfo (Universidad del Norte); Hahn, Lucas (Banco de la República Colombia)",8,6,,2.92,,https://app.dimensions.ai/details/publication/pub.1132434401,38 Economics; 3802 Econometrics,10 Reduced Inequalities
890,pub.1132434006,10.1007/978-3-030-47553-6_13,,,Spatial Inequality in Latin America (1895–2010): Convergence and Clusters in a Long-Run Approach,"Economic development in Latin America from the end of the nineteenth century shows highly diverse patterns across countries and periods. Argentina, for instance, experienced rapid growth until World War I, following an export-led model, and a relative decline afterwards, whereas economic growth in Brazil and Mexico was faster in the second half of the twentieth century, in both cases driven by state-led industrialization policies. Others as Chile and Peru were blessed with different mining cycles, while experienced industrialization expansion led by the state at mid-twentieth century.In this chapter, benefiting from the work done in the previous chapters, we provide a first attempt to analyse regional growth (at a subnational level), emphasizing the interaction between first- and second-nature forces, namely the localization of natural resources, trade policies, agglomeration forces and economic policies in shaping the regional income inequality of Latin American countries from the end of the nineteenth and twentieth centuries.Following the work done by Badia-Miró et al. (Journal of Interdisciplinary History, 49(1), 117–139, 2018), we will test existence of sigma and beta convergence, and the evolution of the Theil index and its decomposition. Finally, we check statistically the existence of a group of richer or poorer regions, considering spatial clustering analysis. To do that we run a simple test to obtain local Moran’s I coefficient for all the regions, which consider a statistical relationship between the regional income per capita of any region and its neighbourhood. We are especially interested in detecting the existence of this groups across national borders and its persistence in the long run, according to the changes in commodity cycles, industrial and trade policies and regional integration. Besides, we are also interested in the role played by the administrative capitals of the countries and the economic linkages to neighbouring regions.",,,Palgrave Studies in Economic History,Time and Space,"Daniel A. Tirado-Fabregat, Marc Badia-Miró, Henry Willebald",,2020-11-08,2020,2020-11-08,2020,,,343-374,Closed,Chapter,"Badia-Miró, Marc; Nicolini, Esteban A.; Willebald, Henry","Badia-Miró, Marc (Departament d’Història Econòmica, Institucions, Política i Economia Mundial, Universitat de Barcelona, Barcelona, Spain); Nicolini, Esteban A. (CIEDH—Universidad del Norte Santo Tomás de Aquino, Tucumán, Argentina; INVECO—Universidad Nacional de Tucumán, Tucumán, Argentina); Willebald, Henry (Universidad de la República, Montevideo, Uruguay)","Willebald, Henry (University of the Republic)","Badia-Miró, Marc (University of Barcelona); Nicolini, Esteban A. (Saint Thomas Aquinas North University; National University of Tucumán); Willebald, Henry (University of the Republic)",3,3,,1.36,,https://app.dimensions.ai/details/publication/pub.1132434006,38 Economics; 3801 Applied Economics; 3802 Econometrics; 44 Human Society; 4404 Development Studies,10 Reduced Inequalities
840,pub.1132431913,10.1007/978-3-030-47553-6_14,,,Regional Inequality in Latin America: Does It Mirror the European Pattern?,"The aim of this chapter is to analyse the comparative evolution of regional inequality over the course of the historical economic development processes in four countries of South West Europe—France, Italy, Portugal and Spain—and nine countries of Latin America: Argentina, Bolivia, Brazil, Chile, Colombia, Mexico, Peru, Uruguay and Venezuela. Our analysis, which goes back to the nineteenth century, shows that regional income inequality has followed over time what appears now to be an N-shaped evolution in both regions. However, both experiences differ markedly and we identify the main stylized facts of these trajectories. First, Latin America begun the period with higher levels of regional inequality than Europe. Second, the increase in inequality up to the interwar years was more intense in Latin America than in Europe. Besides, the increasing disparities in Europe in this initial period were based on the high territorial concentration of industry while in Latin America inequality mainly grew responding to the specific geography of the natural resources. Third, both regions underwent a period of convergence between the aftermath of the World War II and the crisis of the 1970s, being the process more intense in the European case. In Europe, the spread of industrialization and structural change to a growing number of regions was determinant in the decrease in inequality. In the case of Latin America, however, it was the marked change in economic policy—import substitution industrialization—that constituted the driving force behind the regional convergence. Finally, the crisis of the 1970s and changes in the international political and economic consensus in the 1980s signalled the beginning of a new stage in the evolution of inequality. A context of increasing international economic integration brought to a halt the narrowing of the gap between richer and poorer regions, but in a lower degree in Europe compared to Latin America. In this case, the liberalism typical of the 1980s, as enshrined in the Washington Consensus, favoured reinsertion into the international goods and factor markets and led to the unequal growth of those regions best endowed with resources.",,,Palgrave Studies in Economic History,Time and Space,"Daniel A. Tirado-Fabregat, Marc Badia-Miró, Henry Willebald",,2020-11-08,2020,2020-11-08,2020,,,375-402,Closed,Chapter,"Martinez-Galarraga, Julio; Nicolini, Esteban A.; Tirado-Fabregat, Daniel A.; Willebald, Henry","Martinez-Galarraga, Julio (Departament d’Anàlisi Econòmica, Universitat de València, València, Spain); Nicolini, Esteban A. (CIEDH—Universidad del Norte Santo Tomás de Aquino, Tucumán, Argentina; INVECO—Universidad Nacional de Tucumán, Tucumán, Argentina); Tirado-Fabregat, Daniel A. (Departament d’Anàlisi Econòmica, Universitat de València, València, Spain); Willebald, Henry (Universidad de la República, Montevideo, Uruguay)","Martinez-Galarraga, Julio (University of Valencia)","Martinez-Galarraga, Julio (University of Valencia); Nicolini, Esteban A. (Saint Thomas Aquinas North University; National University of Tucumán); Tirado-Fabregat, Daniel A. (University of Valencia); Willebald, Henry (University of the Republic)",2,2,,1.2,,https://app.dimensions.ai/details/publication/pub.1132431913,44 Human Society; 4404 Development Studies,10 Reduced Inequalities
203,pub.1135267636,10.1007/698_2020_636,,,Shaposhnikov Caucasian State Nature Biosphere Reserve,"The chapter presents relevant data on specially protected natural areas located within the Republic of Adygeya; gives a physical, geographical, floristic, and faunistic description of the Shaposhnikov Caucasian State Nature Biosphere Reserve; and also describes modern scientific research in the territory of the Reserve.",,,The Handbook of Environmental Chemistry,The Republic of Adygea Environment,"Murat K. Bedanokov, Sergey A. Lebedev, Andrey G. Kostianoy",,2020-11-05,2020,2020-11-05,2020,106,,603-631,Closed,Chapter,"Bibin, Aleksey R.; Trepet, Sergey A.; Grabenko, Evgeniy A.; Akatova, Tatyana V.","Bibin, Aleksey R. (A.K. Tembotov Institute of Ecology of Mountain Territories, Russian Academy of Sciences, Nalchik, Russian Federation); Trepet, Sergey A. (Kh.G. Shaposhnikov Caucasian State Nature Biosphere Reserve, Sochi, Russian Federation; A.K. Tembotov Institute of Ecology of Mountain Territories, Russian Academy of Sciences, Nalchik, Russian Federation); Grabenko, Evgeniy A. (Maykop State Technological University, Maykop, The Republic of Adygea, Russian Federation); Akatova, Tatyana V. (Kh.G. Shaposhnikov Caucasian State Nature Biosphere Reserve, Sochi, Russian Federation)","Bibin, Aleksey R. (Russian Academy of Sciences)","Bibin, Aleksey R. (Russian Academy of Sciences); Trepet, Sergey A. (Kh.G. Shaposhnikov Caucasian State Nature Biosphere Reserve, Sochi, Russian Federation; Russian Academy of Sciences); Grabenko, Evgeniy A. (Maikop State Technological University); Akatova, Tatyana V. (Kh.G. Shaposhnikov Caucasian State Nature Biosphere Reserve, Sochi, Russian Federation)",4,1,,4.68,,https://app.dimensions.ai/details/publication/pub.1135267636,50 Philosophy and Religious Studies; 5002 History and Philosophy Of Specific Fields; 51 Physical Sciences,15 Life on Land
1831,pub.1132057295,10.1007/978-3-030-47638-0_21,,,Feasibility Study of Using Low-Cost Measurement Devices for System Identification Using Bayesian Approaches,"The development of low-cost measurement devices for dynamic identification of structures has gained considerable interest in recent times. The high cost of traditional systems has led several authors to evaluate the feasibility of using affordable acquisition systems. This article aims to quantify the uncertainties of the modal parameters of a flexible structure, instrumented with traditional and low-cost measurement devices. The evaluated low-cost acquisition systems were smartphones and Raspberry Pi microprocessors, while the conventional system consisted of highly sensitive piezoelectric accelerometers. The instrumented structure was a steel pedestrian bridge located in the city of Barranquilla. Bayesian methodologies were used to identify the modal parameters and their associated uncertainties in terms of probability distributions. The results obtained show the feasibility of using low-cost devices to determine the dynamic properties of a flexible structure.",,,Conference Proceedings of the Society for Experimental Mechanics Series,"Model Validation and Uncertainty Quantification, Volume 3",Zhu Mao,,2020-10-28,2020,2020-10-28,2020,,,201-208,Closed,Chapter,"Duarte, Alejandro; Ortiz, Albert R.","Duarte, Alejandro (Department of Civil and Environmental Engineering, Universidad del Norte, Barranquilla, Colombia); Ortiz, Albert R. (School of Civil Engineering and Geomatics, Universidad del Valle, Cali, Colombia)","Ortiz, Albert R. (University of Valle)","Duarte, Alejandro (Universidad del Norte); Ortiz, Albert R. (University of Valle)",1,1,,0.27,,https://app.dimensions.ai/details/publication/pub.1132057295,40 Engineering; 46 Information and Computing Sciences; 4605 Data Management and Data Science,
289,pub.1131129217,10.4324/9781315276168-49,,,Indigenous African healing,"Indigenous African psychology related to health care practices comprised a body of cultural knowledge developed from time immemorial and handed down from generation to generation, mostly orally. The African indigenous knowledge incorporates health concepts and needs evolved from beliefs, attitudes, customs, methods and established practices for improving human health conditions and elevating the quality of human life. For explanatory models, African indigenous health care knowledge subscribes to a predominantly metaphysical explanation and places a high premium on the roles of social and spiritual conditions, power relations and societal institutional arrangements in the conceptualization of ideal human functioning as well as associated help-seeking behaviours. By African cultural perspectives, health and ill-health are multidimensional and are socially constructed. African traditional health care delivery is holistic with intervention for the promotion health and treatment of ill-health incorporating techniques with potential roles of facilitating increased well-being, in one or more of the levels of the body, mind, emotions and the spirit. A very important characteristic of African indigenous healing is what is often described as group healing or healing practices that involve not just the patient but also the patient’s primary and associational groups and the community in general.",,,,"The Routledge International Handbook of Race, Culture and Mental Health","Roy Moodley, Eunjung Lee",,2020-10-27,2020,2020-10-27,2020-10-27,,,496-504,Closed,Chapter,"Bojuwoye, Olaniyi","Bojuwoye, Olaniyi ()",,"Bojuwoye, Olaniyi ()",0,0,,0.0,,https://app.dimensions.ai/details/publication/pub.1131129217,42 Health Sciences; 4203 Health Services and Systems,3 Good Health and Well Being
157,pub.1132040224,10.1007/978-3-030-30018-0_3029,,,Geometric Earthworks of Western Amazonia,,,,,Encyclopedia of Global Archaeology,Claire Smith,,2020-10-26,2020,2020-10-26,2020,,,4551-4564,Closed,Chapter,"Schaan, Denise","Schaan, Denise (Programa de Pós-Graduação em Antropologia, Universidade Federal do Pará. PPGA, Belem, PA, Brazil)","Schaan, Denise (Federal University of Para)","Schaan, Denise (Federal University of Para)",0,0,,,,https://app.dimensions.ai/details/publication/pub.1132040224,,
157,pub.1132039208,10.1007/978-3-030-30018-0_1625,,,Geoglyphs,,,,,Encyclopedia of Global Archaeology,Claire Smith,,2020-10-26,2020,2020-10-26,2020,,,4538-4551,Closed,Chapter,"Valenzuela, Daniela; Clarkson, Persis B.","Valenzuela, Daniela (Universidad de Tarapacá, Arica, Chile); Clarkson, Persis B. (Department of Anthropology, University of Winnipeg, Winnipeg, MB, Canada)","Valenzuela, Daniela (University of Tarapacá)","Valenzuela, Daniela (University of Tarapacá); Clarkson, Persis B. (University of Winnipeg)",0,0,,,,https://app.dimensions.ai/details/publication/pub.1132039208,,
